日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PE-TTM中位数,PE-TTM 分位点,PE-TTM 80%分位点值,PE-TTM 50%分位点值,PE-TTM 20%分位点值
2021-11-10,=1420.4500,=1431.6200,=2639921592666.4497,=1093603291955,=849779557647.6801,=81.5648,=0.1302,=95.6117,=88.0263,=83.1274
2021-11-09,=1420.5100,=1431.6800,=2633973363800.1602,=1094802731843,=850285624626.5699,=82.7587,=0.1783,=95.6117,=88.0586,=83.1455
2021-11-08,=1400.8000,=1411.8100,=2593550553735.5195,=1082065131608,=840307279887.9399,=81.2712,=0.1118,=95.6117,=88.0946,=83.1920
2021-11-05,=1396.7400,=1407.7200,=2604352244317.2900,=1080915537706,=839020148592.5901,=82.8419,=0.1763,=95.6482,=88.1307,=83.1920
2021-11-04,=1410.7400,=1421.8400,=2624172507297.2202,=1090307517171,=846437662680.4500,=82.5927,=0.1704,=95.6482,=88.1516,=83.2317
2021-11-03,=1399.5500,=1410.5600,=2599860478129.1104,=1081114144778,=839003937659.7599,=81.4595,=0.1226,=95.6482,=88.1724,=83.2352
2021-11-02,=1405.6400,=1416.6900,=2602540022360.9600,=1087762152405,=843565326963.3601,=80.6940,=0.0906,=95.6482,=88.1951,=83.2709
2021-11-01,=1404.2100,=1415.2500,=2598602921657.6211,=1085993279073,=843544156608.4901,=81.3504,=0.1104,=95.6482,=88.2178,=83.3707
2021-10-29,=1396.2000,=1407.1800,=2592600171984.9902,=1085679821372,=786489080975.6699,=80.8512,=0.0977,=95.6512,=88.2280,=83.3707
2021-10-28,=1356.3700,=1367.0400,=2519241912873.0498,=1027267789659,=732098608996.8098,=76.8755,=0.0163,=95.6512,=88.2382,=83.3976
2021-10-27,=1361.8200,=1372.5300,=2529188920493.4102,=1029315421138,=732714981137.4601,=78.8157,=0.0459,=95.6512,=88.2435,=83.5018
2021-10-26,=1376.1300,=1386.9500,=2571030626188.9600,=1032685489079,=737887185078.0901,=85.5873,=0.3158,=95.6512,=88.2488,=83.5061
2021-10-25,=1380.3100,=1391.1600,=2577675242181.3198,=1034218638024,=734894383150.7102,=86.6134,=0.3729,=95.6512,=88.2803,=83.5061
2021-10-22,=1368.1400,=1378.9000,=2561628608833.1011,=1023032486683,=726350243609.8402,=85.3969,=0.3046,=95.8130,=88.3118,=83.5018
2021-10-21,=1362.4000,=1373.1200,=2539932550161.0400,=1018587636486,=723719159843.7201,=86.0069,=0.3355,=95.8130,=88.3167,=83.5018
2021-10-20,=1373.5900,=1384.4000,=2568020631192.3398,=1027820965298,=730471752570.5898,=88.3215,=0.5000,=95.8130,=88.3215,=83.5018
2021-10-19,=1366.7900,=1377.5400,=2558927902757.4097,=1021365740146,=724645931203.1301,=90.9919,=0.6722,=95.8130,=88.3303,=83.5018
2021-10-18,=1352.5700,=1363.2100,=2534588363931.2700,=1010091165009,=717469279242.1903,=90.8176,=0.6644,=95.8130,=88.3118,=83.5018
2021-10-15,=1363.1600,=1373.8800,=2553454924880.1396,=1012600198520,=720864285253.3597,=85.7427,=0.3232,=95.8176,=88.2803,=83.3976
2021-10-14,=1347.2700,=1357.8600,=2530933245559.3799,=1004415316232,=713206452179.4598,=85.0180,=0.2939,=95.8176,=88.3118,=83.3976
2021-10-13,=1344.7600,=1355.3400,=2531462879984.3901,=1000309068071,=711296199193.8301,=85.2316,=0.3051,=95.8176,=88.3303,=83.3976
2021-10-12,=1319.3900,=1329.7700,=2489597718758.9302,=979519465860,=694867499091.1801,=83.0919,=0.1735,=95.8176,=88.3488,=83.3976
2021-10-11,=1349.7700,=1360.3900,=2534984883506.0596,=1000070161205,=709293133549.6599,=87.3272,=0.4232,=95.8176,=88.3527,=83.5018
2021-10-08,=1364.4600,=1375.1900,=2560405268887.1802,=1009056039133,=717203440175.1998,=87.5408,=0.4384,=96.1593,=88.3566,=83.3976
2021-09-30,=1368.7200,=1379.4800,=2563167234462.4902,=1013039202417,=720408185155.0302,=85.9873,=0.3299,=96.1593,=88.3907,=83.3976
2021-09-29,=1345.7700,=1356.3500,=2533371570540.2500,=996699279726,=707863851422.1099,=84.2321,=0.2552,=96.1593,=88.4248,=83.3976
2021-09-28,=1354.1000,=1364.7500,=2537913174757.0796,=999984330657,=711301517489.6700,=84.5006,=0.2630,=96.1593,=88.4283,=83.3976
2021-09-27,=1368.6900,=1379.4500,=2566920937609.0503,=1013295390280,=720621201111.5701,=85.7525,=0.3160,=96.1593,=88.4319,=83.3976
2021-09-24,=1375,=1385.8100,=2566548613775.5298,=1016590610354,=725410575709.5900,=87.2762,=0.4146,=96.3580,=88.4417,=83.3707
2021-09-23,=1363.7900,=1374.5100,=2552261731776.9502,=1006725739671,=718139370755.8499,=86.9018,=0.3986,=96.3580,=88.4515,=83.3707
2021-09-22,=1355.2800,=1365.9400,=2535594914187.8501,=999307663623,=712666300390.9100,=87.8377,=0.4491,=96.3580,=88.4670,=83.3707
2021-09-17,=1349.6800,=1360.3000,=2537333215314.8701,=984626705435,=709081251364.2002,=88.4824,=0.5000,=96.3580,=88.4824,=83.3707
2021-09-16,=1351.4300,=1362.0500,=2536165626613.7905,=985942588549,=710269322558.3900,=90.0446,=0.5866,=96.3580,=88.4700,=83.3707
2021-09-15,=1384.5200,=1395.4100,=2594963333550.5801,=1011818613996,=729034373805.4200,=91.5634,=0.6773,=96.3756,=88.4515,=83.2709
2021-09-14,=1396.6700,=1407.6500,=2619176657625.8701,=1020712437290,=734095922666.3900,=92.8430,=0.7117,=96.3756,=88.4417,=83.2709
2021-09-13,=1384.4300,=1395.3200,=2615686461935.7197,=1015869954394,=727819484475.2299,=90.6547,=0.6357,=96.3756,=88.4319,=83.2709
2021-09-10,=1426.8100,=1438.0300,=2547200094499.4902,=1054734744317,=733286370920.9100,=82.0341,=0.1434,=96.3756,=88.4283,=83.2709
2021-09-09,=1402.1900,=1413.2200,=2505116380713.3804,=1039263791388,=721204037946.1299,=80.4353,=0.0863,=96.3756,=88.4319,=83.3707
2021-09-08,=1412.7200,=1423.8300,=2530468807668.3999,=1049344548840,=726535892065.9701,=81.7618,=0.1227,=96.4249,=88.4417,=83.3707
2021-09-07,=1438.5700,=1449.8800,=2566481199580.3398,=1068720577907,=742206263095.3101,=82.1451,=0.1377,=96.4249,=88.4515,=83.3976
2021-09-06,=1439,=1450.3100,=2568192703120.0601,=1068038600605,=741918690827.8400,=83.3707,=0.1927,=96.4249,=88.4700,=83.5018
2021-09-03,=1400.8900,=1411.9100,=2512418493049.7300,=1045353465654,=723527001033.6101,=83.6430,=0.2153,=96.4249,=88.4885,=83.5061
2021-09-02,=1399.4800,=1410.4900,=2497679051900.9199,=1042346968637,=723513293322.2198,=86.4837,=0.3516,=96.4249,=88.5025,=83.5061
2021-09-01,=1424.6600,=1435.8700,=2532410765512.4604,=1054114214228,=734110117815.0502,=84.4485,=0.2537,=96.9821,=88.5165,=83.5018
2021-08-31,=1441.1700,=1452.5100,=2551319465519.1699,=1066797672965,=743824223208.9500,=87.6366,=0.4244,=96.9821,=88.5167,=83.5018
2021-08-30,=1471.4500,=1483.0300,=2614019144530.3101,=1093191148343,=748279908818.5798,=88.4248,=0.4815,=96.9821,=88.5169,=83.5018
2021-08-27,=1480.3100,=1491.9600,=2617386679840.3901,=1074801241202,=741676041849.1300,=92.2302,=0.6877,=96.9821,=88.5170,=83.5018
2021-08-26,=1497.3400,=1509.1100,=2645527127716.3403,=1084421618526,=746617930496.3899,=93.3329,=0.7164,=96.9821,=88.5169,=83.5018
2021-08-25,=1542.7800,=1554.9100,=2715647300189.3203,=1115942574571,=765074554404.2501,=95.6512,=0.7715,=97.0665,=88.5167,=83.3976
2021-08-24,=1578.0300,=1590.3900,=2754601739377.0801,=1137683818954,=754798180397.8800,=97.7311,=0.8120,=97.0665,=88.5165,=83.3976
2021-08-23,=1564.1100,=1576.3600,=2735504257518.5298,=1130020543575,=748221595296.1599,=95.6482,=0.7736,=96.9821,=88.5025,=83.3976
2021-08-20,=1529.0900,=1541.0600,=2672885589946.5801,=1100411169812,=730981990544.3602,=94.8532,=0.7652,=96.9821,=88.4885,=83.3976
2021-08-19,=1546.1100,=1558.2200,=2710315661718.0703,=1115729527661,=739581577379.9698,=95.8176,=0.7795,=96.9821,=88.4700,=83.3976
2021-08-18,=1507.9900,=1519.8000,=2653030130031.1699,=1090134779304,=721033054563.0499,=95.6117,=0.7748,=97.0665,=88.4515,=83.2709
2021-08-17,=1509.2500,=1521.0700,=2649298953158.7002,=1077297101771,=713793485540.8101,=96.9821,=0.7969,=97.0665,=88.4417,=83.2709
2021-08-16,=1547.9300,=1560.0600,=2728166464071.6401,=1106439688816,=729788865124.4298,=98.5936,=0.8308,=97.0665,=88.4319,=83.2709
2021-08-13,=1552.7800,=1564.9400,=2730121704931.8101,=1110490365864,=731955692972.0901,=97.7917,=0.8147,=96.4249,=88.3942,=83.2709
2021-08-12,=1586.5000,=1598.9300,=2815617596272.1812,=1114152089393,=747090263231.3600,=100.3098,=0.8643,=96.3756,=88.3566,=83.2709
2021-08-11,=1578.7900,=1591.1600,=2803911548536.8398,=1094119076671,=743245612205.5898,=101.8219,=0.8755,=96.3756,=88.3527,=83.2352
2021-08-10,=1588.1900,=1600.6300,=2834299703391.4600,=1100206379470,=747012318242.2100,=105.6774,=0.8945,=96.3580,=88.3488,=83.2352
2021-08-09,=1574.4400,=1586.7700,=2816546300769.9897,=1087914083838,=740460181183.3000,=103.4082,=0.8824,=96.1593,=88.3303,=83.2352
2021-08-06,=1586.6700,=1599.1000,=2855416785125.7500,=1093402091913,=744204510940.7202,=105.3989,=0.8937,=95.8130,=88.3118,=83.2352
2021-08-05,=1604.8100,=1617.3800,=2890492279231.5303,=1104268033146,=752551297799.6802,=105.2878,=0.8933,=95.0846,=88.2803,=83.2352
2021-08-04,=1605.8900,=1618.4700,=2869022749651.3389,=1098939509263,=752973587115.6998,=104.6239,=0.8929,=95.0846,=88.2488,=83.2317
2021-08-03,=1564.1900,=1576.4400,=2806367122505.7798,=1069040076298,=733238412359.7898,=107.2834,=0.9243,=94.8269,=88.2435,=83.2317
2021-08-02,=1599.4700,=1612,=2870966970983.5596,=1095933827495,=750209795553.8900,=108.2314,=0.9400,=94.7832,=88.2382,=83.2317
2021-07-30,=1591.2200,=1603.6800,=2854061882360.8101,=1087042214675,=744838439580.8800,=106.4147,=0.9197,=94.7786,=88.2280,=83.2317
2021-07-29,=1588.4700,=1600.9100,=2830261966638.8101,=1084054044159,=740599684048.8701,=108.3073,=0.9435,=94.7686,=88.2178,=83.2317
2021-07-28,=1518.7000,=1530.5600,=2705484876793.1401,=1035043826639,=708072457839.9700,=108.0299,=0.9433,=94.7686,=88.1951,=83.1920
2021-07-27,=1545.2900,=1557.3500,=2759330320077.6304,=1059052959862,=720842664677.3099,=106.2416,=0.9268,=94.6281,=88.1724,=83.1920
2021-07-26,=1556.9800,=1569.0600,=2740821525675.7202,=1062949016468,=726639041777.6798,=105.8534,=0.9184,=94.4108,=88.1516,=83.1920
2021-07-23,=1563.4900,=1575.6200,=2742985591204.3799,=1064790478105,=729813572940.4200,=109.8998,=0.9672,=93.6608,=88.1307,=83.1920
2021-07-22,=1582.1300,=1594.4100,=2783036825118.1201,=1076473155359,=738183275565.4600,=109.2363,=0.9588,=93.5157,=88.0946,=83.1920
2021-07-21,=1565.6400,=1577.7900,=2757294844344.5298,=1025569932128,=730331992763.5400,=108.7955,=0.9587,=93.5157,=88.0586,=83.1455
2021-07-20,=1522.6300,=1534.4400,=2690074549104.7798,=998626643322,=710250136628.1299,=106.1902,=0.9378,=93.4989,=88.0263,=83.1455
2021-07-19,=1514.1800,=1525.9300,=2683012541293.2603,=969108002887,=706247498431.0598,=107.4007,=0.9500,=93.3391,=87.9941,=83.1455
2021-07-16,=1525.2300,=1537.0700,=2717225147133.5811,=955275790329,=711422774243.7999,=106.1137,=0.9414,=93.2336,=87.9294,=83.1455
2021-07-15,=1560.7000,=1572.7500,=2775343764969.6602,=931456909772,=727692753119.3898,=106.8786,=0.9496,=93.1594,=87.8648,=83.1455
2021-07-14,=1556.7200,=1567.6700,=2786346529895.8101,=901911449159,=725539137335.4698,=107.4696,=0.9536,=93.1594,=87.8510,=83.1274
2021-07-13,=1590.9800,=1602.1700,=2826974544036.9204,=921872466666,=741890742087.9202,=110.2794,=0.9703,=93.0288,=87.8373,=83.1274
2021-07-12,=1601.6100,=1612.7600,=2857029354824.9302,=926406705806,=746681277056.2599,=109.2366,=0.9660,=92.9768,=87.8169,=83.1274
2021-07-09,=1583.7100,=1594.7400,=2838462281390.3398,=918983535905,=738497382929.9799,=108.5952,=0.9658,=92.4099,=87.7966,=83.1274
2021-07-08,=1610.7700,=1621.9900,=2877428129668.0898,=936918474215,=751580414669.7401,=111.1172,=0.9742,=92.3919,=87.7326,=83.1274
2021-07-07,=1570.0300,=1580.9600,=2827256911407.7012,=913436985091,=732195931661.1201,=111.8753,=0.9784,=92.3919,=87.6686,=83.0512
2021-07-06,=1532.7900,=1543.4700,=2764825943025.5200,=890915308707,=715082215087.0399,=112.5840,=0.9827,=92.3300,=87.6528,=83.0512
2021-07-05,=1575.8900,=1586.8700,=2844596933335.1699,=914130773469,=734699113194.2400,=117.8626,=1,=92.1108,=87.6370,=83.0512
2021-07-02,=1538.1600,=1548.8700,=2777647202407.4302,=895556968996,=717470365652.6000,=113.3965,=0.9956,=91.9605,=87.6178,=83.0512
2021-07-01,=1579.8000,=1590.8100,=2867994890534.5498,=920818010254,=737410846510.6200,=115.9188,=1,=91.9363,=87.5987,=83.0512
2021-06-30,=1588.2200,=1599.2800,=2889133208428.3799,=916416558998,=741109836962.8300,=109.6962,=0.9956,=91.9363,=87.5261,=82.9271
2021-06-29,=1562.0800,=1572.9600,=2826313906790.4600,=902289182040,=729124760078.2200,=112.8573,=1,=91.7812,=87.4535,=82.9271
2021-06-28,=1562.9800,=1573.6800,=2829507459775.3604,=902531764992,=729598285692.0898,=106.4804,=1,=91.7569,=87.4419,=82.9271
2021-06-25,=1534.8500,=1545.3600,=2790733471151.2803,=885920602256,=716723433510.3298,=100.1144,=0.9777,=91.4392,=87.4303,=82.9271
2021-06-24,=1504.8100,=1514.8400,=2728630494874.4902,=867444080970,=702515516876.2799,=98.2474,=0.9552,=91.3444,=87.4146,=82.9271
2021-06-23,=1534.3000,=1544.5200,=2774698885128.9307,=882516206843,=715842187737.4601,=100.8907,=0.9955,=91.3444,=87.3988,=82.8589
2021-06-22,=1523.3600,=1533.5100,=2728771229204.0400,=880372646267,=711983285688.6300,=98.6796,=0.9729,=91.2633,=87.3674,=82.8589
2021-06-21,=1528.1300,=1538.0900,=2739690560936.9097,=883283642369,=713961424439.0601,=100.1239,=0.9864,=91.2602,=87.3360,=82.8589
2021-06-18,=1494.7000,=1504.4400,=2690438978990.2104,=859034270878,=697734042718.5802,=100.2796,=0.9954,=91.1450,=87.3002,=82.8589
2021-06-17,=1473.5100,=1483.0700,=2663037186226.2803,=847724276292,=688122136626.1901,=98.4374,=0.9771,=91.0415,=87.2645,=82.8589
2021-06-16,=1406.4700,=1415.3800,=2540744595253.5400,=810333753601,=656905171731.3699,=94.6281,=0.9078,=91.0415,=87.2579,=82.7558
2021-06-15,=1448.2000,=1457.3800,=2598248613902.3999,=834478262227,=676980219292.9700,=97.2721,=0.9676,=90.9460,=87.2513,=82.7558
2021-06-11,=1436.2800,=1445.3800,=2285456972448.3398,=812136661826,=653511307054.5300,=90.1874,=0.7488,=90.9200,=87.1967,=82.7558
2021-06-10,=1450.4000,=1459.0600,=2300362726365.8901,=816138819120,=658372197701.7898,=90.0559,=0.7290,=90.9200,=87.1422,=82.7558
2021-06-09,=1427.3200,=1435.8000,=2264059097335.4502,=786477670749,=648926114462.1399,=86.8188,=0.4836,=90.9200,=87.0514,=82.7558
2021-06-08,=1419.0800,=1427.4800,=2246584846332.1904,=778370487602,=643674742204.5200,=88.3488,=0.5991,=90.9460,=87.1422,=82.4768
2021-06-07,=1433.5700,=1442.0400,=2265637551767.0703,=782992966284,=647863248445.8801,=89.8309,=0.6967,=90.9460,=87.0514,=82.4768
2021-06-04,=1431.5200,=1439.9700,=2258943598597.7002,=780903956874,=646240165893.7200,=90.2574,=0.7524,=90.9460,=86.9605,=82.4768
2021-06-03,=1414.5300,=1422.8100,=2246173286149.5303,=774681300176,=640257051466.9303,=89.7663,=0.6986,=90.9460,=86.9100,=82.4768
2021-06-02,=1426.8500,=1435.1900,=2269840183924.3105,=781838825855,=646089298708.7800,=90.9200,=0.7933,=90.9460,=86.8594,=82.4768
2021-06-01,=1460.5400,=1469.0800,=2332559364386.8398,=801086121149,=661597881325.6801,=92.9768,=0.8696,=91.0415,=86.8503,=82.4549
2021-05-31,=1442.6700,=1450.9600,=2298040158170.4497,=790641857859,=653613529351.8099,=93.3391,=0.8883,=90.9460,=86.8413,=82.4549
2021-05-28,=1386.0400,=1394,=2214219011597.5303,=757271288270,=626169229222.9700,=90.2869,=0.7659,=90.8100,=86.8264,=82.4549
2021-05-27,=1397.7700,=1405.7500,=2247894813257.4204,=767045499084,=632510949986.6200,=91.0415,=0.8088,=90.8100,=86.8115,=82.4549
2021-05-26,=1364.0400,=1371.7600,=2191687455814.7000,=749703910455,=618418996976.5399,=87.3360,=0.5369,=90.7552,=86.7827,=82.4549
2021-05-25,=1370.1200,=1377.8200,=2202520040898.2305,=754456758925,=622186604882.6799,=86.8594,=0.5149,=90.8100,=86.7540,=82.3629
2021-05-24,=1330.8700,=1338.3500,=2141583337270.8501,=731352727388,=603971089362.4998,=83.5061,=0.2736,=90.8100,=86.7322,=82.3629
2021-05-21,=1315.2100,=1322.6000,=2118021958153.4800,=723971134590,=597812717552.5100,=83.5406,=0.2800,=90.8100,=86.7540,=82.3629
2021-05-20,=1329.7900,=1337.2700,=2141692849260.0200,=730659015892,=603729001376.1299,=84.7399,=0.3467,=90.8100,=86.7827,=82.3629
2021-05-19,=1326.1400,=1333.3000,=2138446749259.4905,=727878269274,=601597458631.2400,=84.5443,=0.3384,=90.8100,=86.8115,=82.3629
2021-05-18,=1321.6400,=1328.7700,=2134633519208.6001,=725756010941,=599353978089.4600,=81.8560,=0.1726,=90.9460,=86.8264,=82.1898
2021-05-17,=1328.9200,=1336.0900,=2146290257591.3303,=730651533194,=602964860310.1902,=81.8982,=0.1735,=90.9460,=86.8413,=82.3629
2021-05-14,=1300.5400,=1307.5500,=2105973715999.2300,=713841569511,=589288014997.5300,=78.5885,=0.0513,=90.9460,=86.9009,=82.4549
2021-05-13,=1275.4800,=1282.3600,=2074589304832.8799,=699160293488,=573845147095.3700,=77.3774,=0.0309,=90.9460,=86.9605,=82.4768
2021-05-12,=1270.9100,=1277.7700,=2070760560081.1201,=698880814724,=573372939534.8000,=78.4531,=0.0415,=90.9460,=87.0514,=82.7558
2021-05-11,=1258.1100,=1264.9000,=2038699060282.9500,=690791727520,=567007203896.2300,=77.0236,=0.0260,=91.1450,=87.1422,=82.7558
2021-05-10,=1254.4900,=1261.2500,=2032359182991.9199,=688563785493,=565559285604.1801,=74.7907,=0.0052,=91.1450,=87.1967,=82.8589
2021-05-07,=1263.9000,=1270.7100,=2043982415799.8401,=694944178079,=570313831415.2899,=76.0448,=0.0105,=91.1450,=87.2513,=82.9271
2021-05-06,=1310.1300,=1317.1900,=2113770367003.2900,=722570852516,=592259011634.3600,=74.5960,=0,=91.1450,=87.2579,=83.0512
2021-04-30,=1322.2400,=1329.2800,=2139535284430.9504,=732262578682,=598751878061.4000,=76.0178,=0,=91.1450,=87.2645,=83.1274
2021-04-29,=1324.0500,=1331,=2130554430352.0701,=726244045118,=579400714195.8000,=80.5821,=0.0856,=91.2602,=87.3316,=83.1274
2021-04-28,=1324.2400,=1331.1800,=2133759607507.3401,=725702867437,=572899797897.4700,=78.8105,=0.0269,=91.2602,=87.3988,=83.1455
2021-04-27,=1311.9100,=1318.8000,=2116251853455.1001,=717997680952,=562946106112.8201,=79.3334,=0.0378,=91.2602,=87.4146,=83.1920
2021-04-26,=1314.9100,=1321.8100,=2114999263994.2300,=718272897613,=550038250429.8101,=80.7079,=0.0761,=91.2602,=87.4303,=83.2317
2021-04-23,=1311.8300,=1318.6900,=2111875643248.7000,=716861984527,=538827869456.5399,=90.4855,=0.7541,=91.2602,=87.4419,=83.2352
2021-04-22,=1305.1800,=1312.0100,=2105867882845.8401,=713540806299,=536201830214.1001,=89.9818,=0.7143,=91.2633,=87.4303,=83.2317
2021-04-21,=1286.8600,=1293.5900,=2075902903901.8804,=701832412348,=529807795207.3400,=88.2178,=0.5691,=91.2633,=87.4146,=83.2317
2021-04-20,=1290.5000,=1297.2500,=2084287142463.3401,=703605138173,=530516628298.9100,=89.0035,=0.6611,=91.2633,=87.3988,=83.2317
2021-04-19,=1299.0100,=1305.8000,=2098004467255.0601,=693144777017,=523168213814.4601,=89.0332,=0.6648,=91.2633,=87.3316,=83.2317
2021-04-16,=1274.7000,=1281.3000,=2057964969913.4800,=679547327859,=512665648059.9299,=88.4885,=0.6124,=91.2633,=87.2645,=83.2317
2021-04-15,=1264.1600,=1270.7000,=2050759916546.1499,=673286015499,=505665143143.4299,=90.1278,=0.7288,=91.3444,=87.2579,=83.1920
2021-04-14,=1254.7100,=1261.2100,=2041441759158.5095,=670068428083,=502097757033.7099,=90.0851,=0.7216,=91.3444,=87.2513,=83.1920
2021-04-13,=1241.4000,=1247.8300,=2022794399842.9700,=664117132847,=496772725971.8000,=87.9941,=0.5657,=91.3444,=87.1967,=83.1920
2021-04-12,=1243.5000,=1249.9300,=2023476608320.2100,=665203476264,=497017452311.0098,=86.6814,=0.4483,=91.3444,=87.1422,=83.1920
2021-04-09,=1271.4400,=1278.0300,=2068586854993.7900,=678970898642,=508801156022.5800,=90.5955,=0.7457,=91.3444,=87.1967,=83.1920
2021-04-08,=1291.8600,=1298.5500,=2097604438113.5901,=692836877475,=513314279956.7201,=90.7552,=0.7616,=91.4392,=87.1422,=83.1455
2021-04-07,=1298.7800,=1305.5100,=2113504280072.0801,=696954812312,=516398454393.2400,=88.2382,=0.5906,=91.4392,=87.0514,=83.1455
2021-04-06,=1296.6200,=1303.3300,=2115123665711.3201,=698771885385,=517376225426.0700,=89.5586,=0.6941,=91.4392,=86.9605,=83.1455
2021-04-02,=1299.9200,=1306.6500,=2122991520861.4600,=699263104554,=519317569056.8801,=89.9486,=0.7160,=91.4392,=86.9009,=83.1455
2021-04-01,=1266.7500,=1273.3000,=2063566956300.1201,=683319736615,=506837941872.8099,=86.8115,=0.4940,=91.4392,=86.8413,=83.1455
2021-03-31,=1248.3300,=1254.7400,=2031943276695.8601,=676432067421,=502397074895.5601,=84.1785,=0.3054,=91.7569,=86.9009,=83.1274
2021-03-30,=1248.3400,=1254.7500,=2030837973266.9600,=675560331372,=495843807143.4700,=85.0084,=0.3434,=91.7569,=86.9605,=83.1274
2021-03-29,=1250.7700,=1257.1900,=2028388890217.5200,=676682127476,=496285721071.3001,=84.6437,=0.3152,=91.7569,=87.0514,=83.1274
2021-03-26,=1256.6600,=1263.1100,=2033468431735.8101,=679502269749,=498420785272.5900,=80.9129,=0.0915,=91.7569,=87.1422,=83.1274
2021-03-25,=1219.7100,=1225.9700,=1978545581149.6001,=658492464135,=477515018331.3602,=81.5475,=0.1166,=91.7569,=87.1967,=83.1455
2021-03-24,=1221.4500,=1227.7200,=1990220762582.2600,=657559553767,=477336829430.0200,=80.8501,=0.0864,=91.7812,=87.2513,=83.1455
2021-03-23,=1236.4700,=1242.8200,=2017553871393.3201,=662330197537,=448838311660.6701,=81.2535,=0.0932,=91.7812,=87.2579,=83.1920
2021-03-22,=1242.7600,=1249.1300,=2036188324021.8999,=666589150183,=445075849226.0100,=81.9267,=0.1125,=91.7812,=87.2645,=83.2317
2021-03-19,=1231.2900,=1237.6100,=2014890081583.1001,=659217052166,=437034711933.9101,=82.9271,=0.1635,=91.7812,=87.3316,=83.2352
2021-03-18,=1241.3100,=1247.6800,=2033288493089.1299,=665807476646,=441312195072.7400,=82.1836,=0.1203,=91.7812,=87.3988,=83.2709
2021-03-17,=1236.5400,=1242.8900,=2026132116334.1399,=661020075609,=439120038455.5101,=83.1920,=0.1783,=91.9363,=87.4146,=83.2709
2021-03-16,=1220.3700,=1226.6300,=1998973313044.9004,=650405543982,=432462730140.1101,=83.5191,=0.2115,=91.9363,=87.4303,=83.3976
2021-03-15,=1223.3900,=1229.6700,=2005609187831.6001,=650678131920,=434212934836.9400,=85.0664,=0.3032,=91.9363,=87.4419,=83.3976
2021-03-12,=1261.3200,=1267.8000,=1817538872639.1699,=654683096076,=429166979432.5000,=76.0669,=0,=91.9363,=87.4535,=83.3976
2021-03-11,=1267.3000,=1273.8100,=1825009021838.9900,=656461163144,=431553755987.0200,=78.0354,=0.0065,=91.9363,=87.5261,=83.5018
2021-03-10,=1232.7300,=1239.0600,=1768612008751.6101,=641392722873,=419583833297.2100,=78.6156,=0.0066,=91.9605,=87.5987,=83.5018
2021-03-09,=1230.1400,=1236.4500,=1756359567425.6602,=636125082074,=417678260047.5401,=79.7151,=0.0397,=91.9605,=87.6178,=83.5722
2021-03-08,=1275.4600,=1282,=1819673111952.4695,=657412946234,=432323718314.6101,=84.2905,=0.2533,=91.9605,=87.6370,=83.7061
2021-03-05,=1329.8400,=1336.6700,=1892536575827.3403,=685801584736,=450938827091.4800,=84.8091,=0.2617,=91.9605,=87.6528,=83.7061
2021-03-04,=1324.1600,=1330.9600,=1886908756088.4399,=680810016194,=449239738018.0901,=85.5961,=0.3108,=91.9605,=87.6686,=83.7061
2021-03-03,=1359.4000,=1366.3800,=1927723454547.0100,=700479543667,=460928775591.9900,=90.4611,=0.7075,=92.1108,=87.7326,=83.5722
2021-03-02,=1352.0400,=1358.9800,=1918912376244.6201,=696564754310,=458510323744.7800,=90.1180,=0.6918,=92.1108,=87.6686,=83.5722
2021-03-01,=1358.1400,=1365.1100,=1922413223779.1299,=699461370470,=461024291182.4900,=87.6686,=0.5034,=92.1108,=87.6528,=83.5722
2021-02-26,=1325.5900,=1332.3900,=1875788786275.6101,=681653818666,=450463806486.8200,=86.3505,=0.3611,=92.1108,=87.6370,=83.5722
2021-02-25,=1349.7100,=1356.6400,=1915265111530.4497,=696825246573,=458074817561.5801,=86.1031,=0.3427,=92.1108,=87.7168,=83.5722
2021-02-24,=1365.6400,=1372.6500,=1931893977258.2800,=700573220410,=463260273436.6801,=86.2431,=0.3521,=92.3300,=87.7966,=83.5018
2021-02-23,=1390.5300,=1397.6600,=1970920433987.0205,=718556665541,=472164354821.8600,=88.2488,=0.5390,=92.3300,=87.8169,=83.5018
2021-02-22,=1389.9200,=1397.0500,=1961942550557.0696,=714524329678,=471775931355.2000,=86.4715,=0.3714,=92.3300,=87.7966,=83.5018
2021-02-19,=1427.9100,=1435.2400,=2024487747354.1604,=713589721615,=485603515588.9000,=88.9473,=0.6187,=92.3300,=87.8169,=83.5018
2021-02-18,=1429.7400,=1437.0800,=2029062481856.8096,=714252691377,=486386444839.2600,=87.6370,=0.4928,=92.3300,=87.7966,=83.5018
2021-02-10,=1437.0200,=1444.4000,=2022115524409.8296,=707290128887,=488472439136.6600,=89.8911,=0.6569,=92.3919,=87.8169,=83.3976
2021-02-09,=1427.6800,=1435.0100,=2004817685813.2305,=702080852363,=485136893148.2599,=88.3566,=0.5515,=92.3919,=87.7966,=83.3976
2021-02-08,=1382.4800,=1389.5800,=1927844249148.4504,=676327313921,=468795208011.2100,=88.1307,=0.5333,=92.3919,=87.6976,=83.3976
2021-02-05,=1368.8000,=1375.8300,=1920847542617.6899,=673098370617,=464150270680.9299,=85.9839,=0.3507,=92.3919,=87.5987,=83.3976
