日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PS-TTM平均值,PS-TTM 分位点,PS-TTM 80%分位点值,PS-TTM 50%分位点值,PS-TTM 20%分位点值
2022-11-01,=1024.5200,=1036.5800,=2584432515029.9189,=1200632252066,=904869892034.3000,=12.3563,=0.1379,=21.6115,=19.7617,=13.2496
2022-10-31,=1010.3300,=1022.2200,=2543724107228.9297,=1183977151599,=892559298733.2700,=12.1338,=0.1327,=21.6115,=19.7639,=13.2896
2022-10-28,=993.7200,=1005.4200,=2514453417968.8599,=1161092839090,=851249997269.1910,=11.9622,=0.1166,=21.6115,=19.7730,=13.2933
2022-10-27,=1004.9100,=1016.7400,=2539447962302.1611,=1173342024606,=835211284135.5704,=12.1941,=0.1314,=21.6115,=19.7820,=13.2968
2022-10-26,=1003.2500,=1015.0700,=2528330125328.7100,=1173518288089,=834533941228.6002,=11.7244,=0.1060,=21.6153,=19.7861,=13.2968
2022-10-25,=971.3300,=982.7700,=2445500146741.3408,=1137405466739,=805978123583.1172,=11.3495,=0.0733,=21.6153,=19.7902,=13.3081
2022-10-24,=969.4900,=980.9100,=2438587774097.8501,=1128311632327,=804655502814.4169,=11.4106,=0.0789,=21.6153,=19.7974,=13.3225
2022-10-21,=967.9800,=979.3800,=2448397658513.8101,=1127993918581,=794136269135.0923,=11.4950,=0.0846,=21.6153,=19.8046,=13.3428
2022-10-20,=963.9500,=975.3000,=2436317872871.9902,=1124574907246,=789981751916.8730,=11.4201,=0.0792,=21.6153,=19.8058,=13.3549
2022-10-19,=949.5000,=960.6800,=2404961397076.1904,=1105730241195,=778813619119.0433,=11.2156,=0.0627,=21.6171,=19.8070,=13.3549
2022-10-18,=960,=971.3000,=2430427387928.2598,=1116735171452,=787135746358.1646,=10.7351,=0.0185,=21.6171,=19.8086,=13.3705
2022-10-17,=963.2200,=974.5600,=2433515682914.0898,=1119125787790,=789175410202.8882,=10.7566,=0.0185,=21.6171,=19.8103,=13.3855
2022-10-14,=954.9200,=966.1700,=2425571003654.7803,=1095296385029,=772925125807.2847,=10.6838,=0.0130,=21.6171,=19.8222,=13.3939
2022-10-13,=926.5200,=937.4300,=2340276811542.6001,=1056990062104,=750338578442.0802,=10.8985,=0.0297,=21.6171,=19.8341,=13.4192
2022-10-12,=924.9100,=935.8000,=2339016901512.7295,=1053472438774,=748002224119.6761,=10.7287,=0.0149,=21.6240,=19.8379,=13.4192
2022-10-11,=892.7400,=903.2500,=2264363804043.8296,=1018315990536,=722765981769.3461,=9.8030,=0,=21.6240,=19.8417,=13.4429
2022-10-10,=897.3400,=907.9000,=2279439639798.6201,=1024013201255,=726118094755.1685,=9.9173,=0,=21.6240,=19.8501,=13.4524
2022-09-30,=939.3800,=950.4400,=2377414577338.5903,=1077423712097,=759692186687.9023,=10.4894,=0,=21.6240,=19.8586,=13.4805
2022-09-29,=961.4700,=972.7900,=2430810505896.5303,=1075533766199,=777740118392.5562,=10.7229,=0.0075,=21.6240,=19.8593,=13.4956
2022-09-28,=956.1900,=967.4400,=2417561387062.8804,=1068442903075,=773522932031.9240,=10.6418,=0.0056,=21.6573,=19.8601,=13.4956
2022-09-27,=976.4500,=987.9400,=2466103483907.5200,=1090457363402,=789681916963.2544,=10.8234,=0.0132,=21.6573,=19.8628,=13.4999
2022-09-26,=961.8300,=973.1500,=2425815826453.9702,=1072301700114,=777776677104.7416,=10.5529,=0.0038,=21.6573,=19.8655,=13.5075
2022-09-23,=960.9400,=972.2500,=2433181754070.7100,=1064280244109,=776883787349.0295,=10.5366,=0,=21.6573,=19.8682,=13.5472
2022-09-22,=975.8700,=987.3600,=2466938795972.3901,=1083674450681,=789109347672.9192,=10.7984,=0.0076,=21.6573,=19.8709,=13.5708
2022-09-21,=970.3900,=981.8200,=2455573852028.7305,=1078568172502,=784708757368.7764,=10.7577,=0.0019,=21.6965,=19.8795,=13.5708
2022-09-20,=985.1500,=996.7500,=2488228368644.7397,=1095363499196,=796534122199.1760,=10.9672,=0.0171,=21.6965,=19.8881,=13.5825
2022-09-19,=975.5500,=987.0300,=2458784186157.3809,=1087358125089,=789093295354.7089,=10.9411,=0.0095,=21.6965,=19.8938,=13.6639
2022-09-16,=998.5200,=1010.2700,=2514999590211.8701,=1112811868182,=807680109906.0010,=11.1919,=0.0305,=21.6965,=19.8995,=13.7608
2022-09-15,=1000.0800,=1011.8500,=2525025641495.1504,=1114700825067,=808577133729.7231,=11.2265,=0.0344,=21.6965,=19.9000,=13.8564
2022-09-14,=1031.3000,=1043.4500,=2597854281298.6001,=1147827555804,=833607167030.7646,=11.5063,=0.0517,=21.7036,=19.9005,=13.8564
2022-09-13,=1031.1700,=1043.3100,=2601392284159.5098,=1146821159343,=833651028394.3473,=11.3992,=0.0422,=21.7036,=19.9142,=14.1060
2022-09-09,=1033.7800,=1045.9500,=2502166594088.1001,=1143161652778,=829011627398.5555,=11.1115,=0.0231,=21.7036,=19.9279,=14.1798
2022-09-08,=1040.7700,=1053.0300,=2513496603701.2192,=1150311601087,=834720833658.0336,=11.1300,=0.0250,=21.7036,=19.9285,=14.2308
2022-09-07,=1049.5800,=1061.9400,=2538099344757.8701,=1159341219392,=841810584941.2349,=11.2604,=0.0309,=21.7036,=19.9292,=14.2526
2022-09-06,=1035.7800,=1047.9800,=2510436232182.2402,=1141263026495,=831021765071.7922,=11.0251,=0.0193,=21.7518,=19.9302,=14.2526
2022-09-05,=1024.3900,=1036.4500,=2474809702925.5698,=1130318084050,=821616605089.6046,=11.0509,=0.0194,=21.7518,=19.9313,=14.2582
2022-09-02,=1030.1200,=1042.2500,=2487497610237.2397,=1131192702562,=825225177378.8448,=11.1367,=0.0214,=21.7518,=19.9370,=14.2823
2022-09-01,=1025.6600,=1037.7300,=2479462794591.9404,=1125590361903,=822289248941.8237,=10.9708,=0.0156,=21.7518,=19.9426,=14.3211
2022-08-31,=1029.6600,=1041.7800,=2484667929085.0298,=1129139309083,=825470167214.0229,=10.9972,=0.0156,=21.7518,=19.9428,=14.6278
2022-08-30,=1050.2800,=1062.6500,=2536171831527.3604,=1149342090742,=839945047975.0762,=11.1222,=0.0156,=21.7776,=19.9431,=14.6278
2022-08-29,=1054.2800,=1066.7000,=2544921097883.1401,=1154010982435,=843192420344.0885,=11.3088,=0.0196,=21.7776,=19.9548,=14.6813
2022-08-26,=1045.9900,=1058.3100,=2514793515916.7603,=1144212427346,=835179026614.4409,=11.2212,=0.0176,=21.7776,=19.9665,=14.7050
2022-08-25,=1055.8900,=1068.3200,=2533113923781.9399,=1156732777754,=833847813942.2605,=11.4687,=0.0216,=21.7776,=19.9712,=14.7293
2022-08-24,=1068.9800,=1081.5700,=2565689918875.5996,=1169111735006,=844489603494.0752,=12.5021,=0.0689,=21.7776,=19.9760,=14.7731
2022-08-23,=1107.3000,=1120.3400,=2651909437699.6211,=1212414126817,=874895418534.9044,=13.0101,=0.1026,=21.8029,=19.9763,=14.7731
2022-08-22,=1107.2800,=1120.2500,=2653488207106.0405,=1215891329454,=873985402911.3715,=13.0896,=0.1087,=21.8029,=19.9766,=14.8578
2022-08-19,=1108.4500,=1121.4300,=2661081816057.1699,=1214025426289,=874025241315.8333,=13.1536,=0.1248,=21.8029,=19.9792,=14.9339
2022-08-18,=1146.6300,=1160.0600,=2745467296365.4502,=1256078221009,=904931959571.1855,=13.4956,=0.1548,=21.8029,=19.9818,=14.9590
2022-08-17,=1132.3100,=1145.5100,=2713467921743.5303,=1228607975970,=889778744000.2413,=13.3549,=0.1392,=21.8029,=19.9925,=15.0663
2022-08-16,=1137.3000,=1150.5600,=2720652559978.2197,=1234396713638,=892827837845.0703,=13.4192,=0.1454,=21.8079,=20.0032,=15.0663
2022-08-15,=1143.7500,=1157.0800,=2729177091602.6812,=1242300088240,=897344990653.6931,=13.5825,=0.1597,=21.8079,=20.0075,=15.0838
2022-08-12,=1146.1900,=1159.5600,=2728590639838.2100,=1240695935325,=894220157143.5688,=13.7608,=0.1620,=21.8079,=20.0117,=15.2402
2022-08-11,=1173.1400,=1186.8200,=2793744370652.7900,=1272226004662,=916010790209.6696,=14.1798,=0.1663,=21.8079,=20.0273,=15.2500
2022-08-10,=1156.1600,=1169.6400,=2747577447495.3701,=1242631647362,=901943712170.2428,=14.1060,=0.1647,=21.8079,=20.0428,=15.2807
2022-08-09,=1162.3200,=1175.8700,=2762739426468.4395,=1248784693500,=907027502385.2860,=14.2823,=0.1710,=21.8643,=20.0458,=15.2807
2022-08-08,=1152.5800,=1166.0200,=2731588288593.6201,=1240352253912,=900071381522.7145,=14.2308,=0.1653,=21.8643,=20.0488,=15.6452
2022-08-05,=1157.3300,=1170.8300,=2748224941942.1704,=1196451619654,=903099952473.3414,=14.2582,=0.1677,=21.8643,=20.0518,=15.6529
2022-08-04,=1110.9200,=1123.7100,=2636835311913.5396,=1148428511581,=867068358127.6445,=13.5708,=0.1599,=21.8643,=20.0547,=15.6584
2022-08-03,=1100.3500,=1113.0100,=2614395292176.1499,=1136628408702,=858984107146.4122,=13.5075,=0.1562,=21.8643,=20.0791,=15.6896
2022-08-02,=1094.9100,=1107.5200,=2598196332671.3198,=1130829509688,=854378270072.5283,=13.2933,=0.1321,=21.8717,=20.1034,=15.6896
2022-08-01,=1100.1800,=1112.8500,=2622565723407.0293,=1135867182260,=858944446974.1066,=13.3428,=0.1385,=21.8717,=20.1047,=15.8117
2022-07-29,=1088.9100,=1101.4500,=2601382972973.7603,=1123351723749,=849866835925.5997,=13.1405,=0.1245,=21.8717,=20.1060,=15.8490
2022-07-28,=1108.7900,=1121.5500,=2644461994981.0908,=1143722287736,=865779810324.9150,=13.3855,=0.1391,=21.8717,=20.1208,=16.3313
2022-07-27,=1095.7000,=1107.9700,=2615052661110.0903,=1129577941073,=855905432944.4158,=13.2496,=0.1270,=21.8717,=20.1355,=16.4300
2022-07-26,=1084.6600,=1096.8100,=2581579669416.0293,=1118613709654,=847329150262.8198,=13.1363,=0.1232,=21.8765,=20.1367,=16.4300
2022-07-25,=1073.7600,=1085.7900,=2557757197036.6802,=1106357649124,=839380567801.1854,=13.0662,=0.1111,=21.8765,=20.1379,=16.5158
2022-07-22,=1084.9700,=1097.1300,=2593713351365.5298,=1116021998821,=848550760846.0277,=13.1154,=0.1134,=21.8765,=20.1391,=16.6615
2022-07-21,=1091.4100,=1103.5400,=2610242545772.2695,=1007956274978,=854051522948.3180,=13.3081,=0.1260,=21.8765,=20.1402,=16.7212
2022-07-20,=1079.5300,=1091.5300,=2586081798446.2397,=997973608164,=844772705392.8816,=13.0970,=0.1118,=21.8765,=20.1404,=16.7309
2022-07-19,=1061.8500,=1073.5900,=2530953260652.3701,=981416872649,=831201570110.8739,=12.8384,=0.0975,=21.8847,=20.1406,=16.7309
2022-07-18,=1069.3300,=1080.6100,=2550419580765.7900,=988119698720,=836593143133.7125,=12.7666,=0.0894,=21.8847,=20.1424,=16.7325
2022-07-15,=1072.2600,=1083.5700,=2552955112349.1201,=987570634992,=839388530172.2125,=12.7847,=0.0938,=21.8847,=20.1443,=16.7772
2022-07-14,=1076.8100,=1088.1600,=2569428228659.4702,=992086295760,=842692715125.4254,=12.8670,=0.0960,=21.8847,=20.1459,=16.7923
2022-07-13,=1052.7900,=1063.8900,=2521736740593.8604,=970025463862,=823948360032.2761,=12.6145,=0.0753,=21.8847,=20.1476,=16.8235
2022-07-12,=1049.2400,=1060.3100,=2516302033991.2500,=965765569537,=821029383045.5641,=12.7131,=0.0839,=21.8894,=20.1498,=16.8235
2022-07-11,=1081.1600,=1092.5600,=2586685924597.1499,=992597636814,=846534377249.1475,=13.1348,=0.1050,=21.8894,=20.1520,=16.8362
2022-07-08,=1104.0200,=1115.6600,=2638856847960.8901,=1012603752409,=864612658198.0779,=13.3939,=0.1158,=21.8894,=20.1555,=16.8398
2022-07-07,=1111.6700,=1123.3100,=2650752949136.2495,=1019869186161,=870965035668.2828,=13.4805,=0.1203,=21.8894,=20.1590,=16.9023
2022-07-06,=1101.7500,=1113.2800,=2636678868194.1401,=1010539172475,=862990793863.8739,=13.4999,=0.1205,=21.8894,=20.1658,=16.9077
2022-07-05,=1090.9300,=1102.3500,=2630259050994.9199,=1002499426332,=855834738008.8295,=13.3225,=0.1123,=21.8990,=20.1725,=16.9077
2022-07-04,=1095.0900,=1106.5400,=2640905031034.7002,=1007878253951,=859326179555.2888,=13.4524,=0.1168,=21.8990,=20.1769,=17.0067
2022-07-01,=1089.0300,=1100.4100,=2620611563214.6597,=1002506132422,=854365479394.5780,=13.3705,=0.1128,=21.8990,=20.1813,=17.0760
2022-06-30,=1105.6700,=1117.2300,=2657588328281.4800,=1017419653705,=866923827673.3500,=13.5472,=0.1151,=21.8990,=20.1844,=17.1302
2022-06-29,=1090.6800,=1102.0900,=2616357779863.4800,=1002486852740,=854205980753.4575,=13.2968,=0.1111,=21.8990,=20.1876,=17.1619
2022-06-28,=1117.2800,=1128.9600,=2678851904655.7896,=1025758247447,=875243179744.4058,=13.4429,=0.1113,=21.9249,=20.1892,=17.1619
2022-06-27,=1103.4000,=1114.9000,=2638040224577.0400,=1014003369184,=865257978153.0271,=13.2896,=0.1094,=21.9249,=20.1908,=17.1751
2022-06-24,=1101.4800,=1112.9600,=2641188395106.6797,=1006154654488,=863299196544.4895,=12.2183,=0.0710,=21.9249,=20.1966,=17.2135
2022-06-23,=1081.8400,=1093.0100,=2600500036716.1304,=987727635213,=848094928066.8396,=12.9343,=0.0927,=21.9249,=20.2024,=17.2164
2022-06-22,=1063.6900,=1074.2300,=2560634048175.1201,=962801384126,=833878138706.1946,=12.6814,=0.0821,=21.9249,=20.2053,=17.3023
2022-06-21,=1083.0200,=1093.7500,=2602833181768.2412,=980390551498,=848915489779.9194,=12.9821,=0.0909,=21.9320,=20.2082,=17.3023
2022-06-20,=1095.3300,=1106.0900,=2634487004815.7100,=990999838516,=858863367799.4480,=12.0969,=0.0672,=21.9320,=20.2100,=17.3166
2022-06-17,=1092.0900,=1102.7200,=2626541511632.0811,=987946881483,=856456016071.6747,=12.1159,=0.0674,=21.9320,=20.2118,=17.5722
2022-06-16,=1078.9500,=1089.4500,=2599220173183.4189,=976506883016,=845736749323.2626,=12.0100,=0.0610,=21.9320,=20.2163,=17.8088
2022-06-15,=1062.7100,=1073.0200,=2564359137999.4502,=961598464459,=832966853126.6001,=11.8264,=0.0480,=21.9320,=20.2208,=17.8384
2022-06-14,=1070.5400,=1080.9200,=2589571794376.5303,=968279264090,=838687605090.2175,=11.8570,=0.0481,=21.9469,=20.2252,=17.8384
2022-06-13,=1088.3800,=1098.8100,=2629342957912.6704,=985042794946,=852695579103.2848,=11.9914,=0.0526,=21.9469,=20.2297,=17.8664
2022-06-10,=1102.8500,=1113.3000,=2349988361715.9502,=983728570752,=845304780183.8829,=12.7838,=0.0747,=21.9469,=20.2345,=17.8825
2022-06-09,=1081.1700,=1091.3200,=2305516021926.9600,=966543153597,=830036955305.4952,=12.5950,=0.0617,=21.9469,=20.2392,=17.9152
2022-06-08,=1111.6700,=1121.8200,=2363609751134.9097,=991819130075,=852318483860.7762,=13.0171,=0.0751,=21.9469,=20.2412,=17.9259
2022-06-07,=1111.4000,=1121.4800,=2362664378574.0698,=991220366312,=851398552331.4651,=13.0192,=0.0752,=21.9557,=20.2432,=17.9259
2022-06-06,=1121.5400,=1131.7100,=2379527086218.8101,=1000760212509,=858872746592.1276,=13.1250,=0.0776,=21.9557,=20.2477,=17.9877
2022-06-02,=1079.8500,=1089.6500,=2292949887519.7100,=962382555546,=827096693896.5106,=12.6424,=0.0644,=21.9557,=20.2521,=17.9902
2022-06-01,=1031.5800,=1040.9100,=2196688839120.8804,=919192170813,=789564128354.0320,=12.0099,=0.0535,=21.9557,=20.2532,=18.0003
2022-05-31,=1035.3200,=1044.6100,=2200585121376.2197,=921259840627,=790981122520.7517,=11.9804,=0.0513,=21.9557,=20.2543,=18.1260
2022-05-30,=1001.5400,=1010.5300,=2129364142856.8501,=889820714324,=764443902067.6945,=11.5951,=0.0380,=21.9646,=20.2598,=18.1260
2022-05-27,=993.7000,=1002.6200,=2111226377193.1790,=871823166635,=756126887648.4611,=11.3854,=0.0202,=21.9646,=20.2652,=18.1275
2022-05-26,=1004.2600,=1013.1800,=2128776281461.5701,=883580927158,=765077458114.0754,=11.4769,=0.0225,=21.9646,=20.2727,=18.3967
2022-05-25,=1006.5200,=1015.1000,=2134729106963.4905,=885274792308,=766366056161.3400,=11.5039,=0.0248,=21.9646,=20.2802,=18.4072
2022-05-24,=996.6500,=1005.1400,=2110547500642.4399,=875610011516,=758416167922.0599,=11.3888,=0.0203,=21.9646,=20.2844,=18.4409
2022-05-23,=1046.1500,=1054.7500,=2212788203211.2100,=918354785145,=795333431264.6296,=12.0166,=0.0407,=21.9883,=20.2887,=18.4409
2022-05-20,=1045.3800,=1053.9800,=2207566753253.1597,=917330469873,=794425122708.1101,=11.9411,=0.0385,=21.9883,=20.2954,=18.4838
2022-05-19,=1036.3400,=1044.8700,=2178197381643.8301,=908798345104,=786740615188.8900,=11.7844,=0.0364,=21.9883,=20.3021,=18.5027
2022-05-18,=1014,=1022.3400,=2130658466067.1399,=888744241130,=769877116232,=11.5740,=0.0251,=21.9883,=20.3022,=18.5591
2022-05-17,=1010.3700,=1018.6800,=2123346448658.6499,=881291684173,=765022823977.7799,=11.5884,=0.0251,=21.9883,=20.3023,=18.5700
2022-05-16,=996.5100,=1004.7100,=2096226887553.7400,=867931409585,=753626903982.4099,=11.4951,=0.0206,=21.9885,=20.3033,=18.5700
2022-05-13,=1010.8000,=1019.0500,=2123554547461.3999,=880780504489,=763909552416.6998,=11.6229,=0.0229,=21.9885,=20.3043,=18.5808
2022-05-12,=1013.0600,=1021.3300,=2134432514525.6201,=882766510171,=765812894471.6798,=11.6594,=0.0230,=21.9885,=20.3071,=18.5835
2022-05-11,=1002.4600,=1010.5900,=2108613263980.7903,=873990912503,=758029923462.8201,=11.5612,=0.0207,=21.9885,=20.3099,=18.5967
2022-05-10,=972.1400,=980.0300,=2049763788576.3899,=848019941178,=734945012032.8101,=11.2171,=0.0185,=21.9885,=20.3121,=18.6114
2022-05-09,=946.7200,=954.4100,=1998590777330.2405,=825782429247,=715242203210.6698,=10.8951,=0.0093,=22.0012,=20.3144,=18.6114
2022-05-06,=942.2300,=949.8700,=1994630904158.2410,=823456734968,=713904789097.1501,=10.8781,=0.0070,=22.0012,=20.3208,=18.6508
2022-05-05,=956.1300,=963.7200,=2026179085159.1296,=835077097086,=724141555852.2899,=10.9476,=0.0070,=22.0012,=20.3272,=18.6570
2022-04-29,=947.1500,=954.6400,=2005610912414.4800,=826782385515,=712772870543.6699,=10.7899,=0.0047,=22.0012,=20.3275,=18.6699
2022-04-28,=903.0600,=910.2000,=1915061347147.0500,=787716446192,=667565888324.2802,=10.7704,=0.0023,=22.0012,=20.3278,=18.6701
2022-04-27,=906.4300,=913.6000,=1928450833471.9399,=792347092350,=665996445722.5400,=10.9597,=0.0047,=22.0037,=20.3289,=18.6701
2022-04-26,=868.0700,=874.9300,=1856104383503.0496,=759072923509,=638214769012.8000,=10.5512,=0,=22.0037,=20.3300,=18.7889
2022-04-25,=884.3000,=891.3000,=1886655977841.9199,=772792441719,=637214537243.1001,=10.9550,=0,=22.0037,=20.3306,=18.8261
2022-04-22,=942.0700,=949.5200,=2004301201763.0896,=821737719168,=669288854407.2002,=11.7300,=0,=22.0037,=20.3311,=18.8355
2022-04-21,=957.7200,=965.2900,=2027576668345.8701,=835852589626,=679727572719.7500,=12.0557,=0,=22.0037,=20.3365,=18.8379
2022-04-20,=973.5100,=981.2100,=2063517125662.3799,=848206564732,=690489324300.6500,=12.3700,=0,=22.0096,=20.3420,=18.8379
2022-04-19,=989.9300,=997.7600,=2090934812372.5000,=861509562785,=702039205152.9398,=12.6386,=0,=22.0096,=20.3487,=18.8462
2022-04-18,=1004.6100,=1012.5500,=2118443920313.2896,=875126347626,=712002849881.7001,=12.7749,=0.0048,=22.0096,=20.3553,=18.8630
2022-04-15,=973.3600,=981.0500,=2061930809611.5703,=846999755993,=686714511612.6400,=12.7467,=0.0024,=22.0096,=20.3591,=18.8745
2022-04-14,=975.5700,=983.2800,=2066571168783.6699,=849541675536,=682431253618.7201,=12.8520,=0.0024,=22.0096,=20.3629,=18.8889
2022-04-13,=964.8300,=972.4600,=2036606331691.7800,=837953072904,=673775012855.0699,=12.6747,=0,=22.0118,=20.3791,=18.8889
2022-04-12,=994.4400,=1002.3000,=2092858476504.8904,=863096927209,=694158825399.2499,=13.1248,=0,=22.0118,=20.3952,=18.8993
2022-04-11,=988.7600,=996.5700,=2073280271150.0200,=856554848339,=677040140449.4802,=13.1469,=0,=22.0118,=20.3955,=18.9118
2022-04-08,=1027.2400,=1035.3600,=2159613807345.8303,=888359638158,=703678382865.1299,=13.6639,=0,=22.0118,=20.3958,=18.9275
2022-04-07,=1036.0700,=1044.2600,=2179317736523.5107,=895685985507,=705581590849.2899,=13.8564,=0,=22.0118,=20.4201,=18.9328
2022-04-06,=1058.4900,=1066.8600,=2222650915600.6304,=915592772574,=719160225722.3400,=14.2526,=0,=22.0456,=20.4444,=18.9328
2022-04-01,=1089.1900,=1097.8000,=2275531995175.2603,=941332403931,=740432002378.2598,=14.6278,=0.0024,=22.0456,=20.4519,=18.9843
2022-03-31,=1091.0600,=1099.6800,=2279640710545.8203,=938405321263,=741903500756.2198,=14.7731,=0.0098,=22.0456,=20.4595,=18.9887
2022-03-30,=1112.5200,=1121.3100,=2319335954524.6895,=953536715796,=745911429714.5601,=15.0663,=0.0171,=22.0456,=20.4694,=18.9981
2022-03-29,=1079.9300,=1088.4700,=2259891568753.6304,=927448908558,=723602021496.4802,=14.7293,=0.0074,=22.0456,=20.4793,=19.0065
2022-03-28,=1090.7300,=1099.3500,=2282309553278.4004,=930312387612,=730615131915.1602,=14.9339,=0.0098,=22.0631,=20.4865,=19.0065
2022-03-25,=1106.8600,=1115.6100,=2311585080377.0298,=944247168333,=741671834419.5000,=15.2807,=0.0197,=22.0631,=20.4936,=19.0312
2022-03-24,=1134.5700,=1143.5400,=2365059297580.3506,=967468322421,=758114957196.6602,=15.6584,=0.0247,=22.0631,=20.4954,=19.0386
2022-03-23,=1144.0900,=1153.1300,=2385091387017.1304,=975725358190,=763308968822.8501,=15.8117,=0.0272,=22.0631,=20.4973,=19.0431
2022-03-22,=1134.3200,=1143.2800,=2364994025334.4199,=967972811517,=754589040754.3899,=15.6529,=0.0223,=22.0631,=20.5027,=19.0789
2022-03-21,=1152.3300,=1161.4300,=2399012572663.9004,=982859819551,=766609460926.3500,=15.8490,=0.0249,=22.1021,=20.5082,=19.0789
2022-03-18,=1144.3200,=1153.3600,=2380764658521.3003,=975810287719,=761064662619.9497,=15.6452,=0.0200,=22.1021,=20.5089,=19.0967
2022-03-17,=1142.7100,=1151.7400,=2367655282240.3301,=971600305790,=759711455344.2701,=15.6896,=0.0200,=22.1021,=20.5095,=19.1432
2022-03-16,=1125.4800,=1134.3800,=2332998452394.0195,=957545266016,=748429277829.1300,=15.2500,=0.0175,=22.1021,=20.5099,=19.1474
2022-03-15,=1093.4300,=1102.0700,=2185608379961.9399,=931037076832,=724531944857.8599,=14.6813,=0.0025,=22.1021,=20.5103,=19.1568
2022-03-14,=1126.2800,=1135.1800,=2267651815077.2803,=963337877286,=747406582681.4799,=14.3211,=0,=22.1330,=20.5127,=19.1568
2022-03-11,=1161.2100,=1170.3900,=2342219600536.5103,=993255872123,=761196483542.3999,=15.0838,=0.0076,=22.1330,=20.5151,=19.1947
2022-03-10,=1153.3600,=1162.4700,=2329589828455.5000,=985499664686,=756282539195.9000,=14.9590,=0.0051,=22.1330,=20.5185,=19.1956
2022-03-09,=1129.6500,=1138.5700,=2287815990661.0693,=966164642170,=740452543467.4700,=14.7050,=0,=22.1330,=20.5218,=19.2079
2022-03-08,=1137.0700,=1146.0600,=2300663861141.6699,=974357653363,=745140413469.6099,=14.8578,=0,=22.1330,=20.5304,=19.2279
2022-03-07,=1169.9800,=1179.2300,=2357443700424.9102,=1001932213090,=767190664801.9901,=15.2402,=0,=22.1712,=20.5389,=19.2279
2022-03-04,=1203.0900,=1212.6000,=2419069825580.1104,=1029417064221,=788815974713.5800,=16.7309,=0.0128,=22.1712,=20.5408,=19.2297
2022-03-03,=1209.8200,=1219.3800,=2429737601433.9800,=1034807233979,=793136724283.1801,=16.6615,=0.0077,=22.1712,=20.5427,=19.2301
2022-03-02,=1230.2800,=1240,=2458269502666.5400,=1042983402718,=806052394600.4001,=16.9023,=0.0257,=22.1712,=20.5434,=19.2453
