date,保守型C2_动态评分,平衡型C3_动态评分,进取型C4_动态评分,保守型C2_LGB融合,平衡型C3_LGB融合,进取型C4_LGB融合
2025-07-10,2209949.8979951316,3985204.9028271683,5429688.596180829,1971680.1066208954,3149463.4371916414,3901029.009822471
2025-07-11,2213011.4600678463,4001341.095238617,5461315.474243064,1975435.5420525772,3166304.7535480955,3930842.5284152874
2025-07-14,2211389.027918453,3998592.2590359426,5457731.709430785,1973218.444845957,3161048.7536801104,3922908.4778261045
2025-07-15,2214796.6481804596,4003861.9100450827,5464112.708473744,1975491.106684736,3162139.0255744047,3922151.400704083
2025-07-16,2214639.751800132,4002729.2620980237,5461794.532881335,1976254.895015403,3164860.9684945834,3926767.3729401687
2025-07-17,2218089.873386599,4018422.065792654,5491810.532506838,1979564.6459615838,3178193.72983451,3949953.9147959044
2025-07-18,2219268.5314420066,4027390.5559142814,5510293.129613644,1980300.4932686414,3184018.365893872,3961040.1110730087
2025-07-21,2219161.758651619,4032535.689387464,5522202.525691309,1980184.8987884596,3188004.387695337,3969458.859017301
2025-07-22,2221458.5910490192,4048833.261577628,5555589.022598192,1981344.6909897956,3197307.835768377,3987215.4885905543
2025-07-23,2221522.9955354375,4052080.9243806396,5562908.754988842,1981750.7685305984,3201278.9540288458,3994924.365552879
2025-07-24,2220861.6511371615,4064505.33745273,5592440.942752091,1982449.8239953362,3216300.2945543686,4025227.1649992783
2025-07-25,2222100.478174239,4078079.0636919527,5621488.555963567,1985036.2788346806,3233046.7094128886,4056656.554269472
2025-07-28,2227428.11934588,4086865.501517191,5632689.607389505,1989705.8422253274,3239647.2429747153,4064098.0198514047
2025-07-29,2227390.9381942675,4100981.6010407684,5665177.957812873,1989807.949716009,3251387.8603559835,4088506.4151635147
2025-07-30,2227601.4191322327,4091778.390420786,5643631.899140667,1989589.8047444152,3242432.0174080264,4070035.801995914
2025-07-31,2224766.8303441936,4066960.539461298,5591369.0172446,1987030.1200658712,3222651.780173403,4032145.011332652
2025-08-01,2223540.9795979266,4061597.771676392,5581134.786542784,1983701.5742323264,3209345.6006963956,4009461.998808822
2025-08-04,2226953.3202024912,4077106.9100521505,5610943.860690478,1987473.0203985162,3224541.585638278,4035090.790676872
2025-08-05,2230022.8526097666,4090499.164874693,5636505.474452058,1989721.557141137,3233142.2228813157,4050255.7062181965
2025-08-06,2234658.6350423535,4108308.693526042,5669595.093264986,1992263.6022725028,3240742.8077557604,4062883.4098006175
2025-08-07,2233756.895420035,4102463.8296076697,5657676.81402173,1992503.5669545636,3240377.3769383198,4061950.2791943997
2025-08-08,2233661.80728968,4099698.5545579046,5651481.424175924,1988799.0492480947,3223476.541893957,4033056.4401659956
2025-08-11,2234797.87551332,4117088.593864489,5689519.095612476,1988086.9589475975,3230165.667414635,4047873.432002771
2025-08-12,2235640.497948008,4125925.442843503,5708442.099052624,1993117.270041741,3254486.664593565,4090626.5989432116
2025-08-13,2242335.0514547806,4153874.183936838,5761493.938892843,1997182.4044975,3268763.2143261074,4115088.768211807
2025-08-14,2235730.603131269,4130119.1633039922,5717892.632895142,1997583.0446035133,3275778.32092385,4128265.0439163707
2025-08-15,2245251.3851308883,4175334.2957058176,5805988.88901791,2002587.5207399223,3297282.685240598,4166275.6486191894
2025-08-18,2244922.1821621913,4196101.28493767,5854685.456304924,2003639.2595721448,3319220.365756935,4209155.378559811
2025-08-19,2244670.255825729,4192293.581569838,5846268.856359778,2000431.530073838,3303854.81141785,4181699.796730883
2025-08-20,2248967.773558314,4218542.325506247,5899814.561465255,2009712.3146069644,3347047.1294478304,4257764.958295721
2025-08-21,2246852.4029250527,4207237.429621127,5877163.477696319,2010359.2069955142,3348641.6203862857,4260531.970162812
2025-08-22,2254696.079221585,4246393.255253737,5954647.936539072,2038686.2981755405,3468542.340327064,4465399.696343251
2025-08-25,2265492.248651989,4287179.954167433,6030963.698328092,2050974.1878193233,3512602.0349893947,4541526.366889556
2025-08-26,2267393.570668632,4291925.864165556,6038716.492785093,2047734.9517061536,3495251.380486372,4510735.547764795
2025-08-27,2262461.010635566,4264380.324628012,5982880.327893653,2047192.3305185523,3489512.6104693064,4497190.562720182
2025-08-28,2268308.869349182,4305982.3603062015,6069849.584579709,2066193.6171314595,3581977.548348559,4660899.107590707
2025-08-29,2271238.1505534207,4317851.913567417,6092510.037546614,2063150.3447064161,3567097.367512905,4635873.735126432
2025-09-01,2277905.292095647,4344493.152537441,6142956.946389431,2069873.5966933258,3591575.077992446,4676928.5364017505
2025-09-02,2266518.3413829985,4289927.804796223,6035979.25324894,2058591.4154725717,3543165.0716638546,4592018.200646067
2025-09-03,2257470.757045347,4241775.009712175,5938827.31415869,2050376.6600449388,3503881.2668935684,4521356.184370933
2025-09-04,2238171.601437499,4138065.587226974,5725393.792700889,2029731.4157711077,3407447.902737404,4354879.509105674
2025-09-05,2251467.732165794,4217322.346276468,5884013.850489336,2042242.9360268328,3474291.1027091863,4478035.110385725
2025-09-08,2252219.4240516406,4227150.478340224,5903712.742721843,2042353.739104477,3480215.0505758002,4491658.715103777
2025-09-09,2244330.3963390775,4193282.7059616963,5837903.870061736,2034900.6520234467,3451550.7674501054,4442974.040480753
2025-09-10,2244299.1216771565,4207214.68769789,5872683.247998745,2035069.9414610069,3463231.965540677,4465206.414622659
2025-09-11,2269102.9196406617,4320161.646574283,6095304.973755295,2059153.9021657028,3561382.6766414605,4634269.687817584
2025-09-12,2274170.1352239386,4333616.224950276,6117919.675813675,2064244.1981438212,3573866.0151233445,4650633.217249792
2025-09-15,2276470.687312726,4339939.889594472,6130297.743679286,2065961.4428014853,3577318.623053749,4654886.459886564
2025-09-16,2281406.777874497,4360458.289804665,6169089.174943962,2071266.9401285418,3597243.482909899,4687775.083795359
2025-09-17,2288935.4436162976,4387868.512884755,6219509.762637856,2078323.0027988502,3620758.0957582365,4727962.555412488
2025-09-18,2288927.0531055313,4389250.010721295,6226014.477611457,2078163.759790248,3620131.039841529,4722198.040609693
2025-09-19,2282244.5804224056,4366343.151922821,6183136.321318591,2071466.3963604472,3599261.4202488065,4690189.188561586
2025-09-22,2292345.213299167,4414284.393435353,6281069.006468168,2083374.5328211042,3648796.2763800044,4771894.651987516
2025-09-23,2271320.19453258,4388054.118064048,6258465.1837447705,2064322.032872309,3627336.8441561847,4754118.741501838
2025-09-24,2284512.6748237186,4462486.222285669,6412791.169826965,2077192.2424116372,3691333.7524012127,4868270.384495833
2025-09-25,2285862.2443978726,4471242.607959332,6432161.84833316,2080913.31977972,3708999.090533361,4898499.161682708
2025-09-26,2281164.034756551,4438664.849946165,6363854.189819026,2075650.7360557516,3677847.8260016735,4839310.931463292
2025-09-29,2289050.5275266445,4480322.7412095545,6447831.25814469,2082506.0883450503,3711253.8610601327,4903220.556140577
2025-09-30,2298285.4783783276,4512537.645099961,6508447.769805047,2092223.9457490037,3742958.7347823144,4954197.545462366
2025-10-09,2305699.9933031783,4542445.29077306,6566479.870462438,2104085.6965691573,3790358.866766168,5035764.308486914
2025-10-10,2297481.5346881645,4505533.555454535,6493152.01481947,2085822.131872303,3711764.1639058897,4901669.442745474
2025-10-13,2296563.027719813,4494455.632545047,6468274.349779053,2089677.1906851064,3723199.3200527537,4916089.134977744
2025-10-14,2294490.6181524247,4472749.704456888,6420101.537484106,2078732.8909370317,3665289.08042741,4812437.216282716
2025-10-15,2298980.7082314612,4498185.176607052,6472575.207953143,2083415.3718195613,3688836.762687409,4856658.244046866
2025-10-16,2299789.96999879,4496947.491122289,6468088.03302135,2081554.7740035423,3676422.554023703,4833610.95838877
2025-10-17,2292290.2773239203,4449737.367952665,6368977.020662766,2070559.9866529875,3619420.3130328343,4728371.453767673
2025-10-20,2290062.3824596805,4451210.502519519,6376617.926399223,2068951.644122083,3622415.9314991464,4737835.527607365
2025-10-21,2296057.456323392,4480805.015989477,6436148.946616648,2078389.9075973951,3663889.7212013514,4810474.246863759
2025-10-22,2293670.1263098153,4468475.755984711,6411094.394088085,2077342.479188927,3658613.117318195,4798932.57595295
2025-10-23,2293683.4772694814,4473583.82439097,6423284.086723633,2076074.7290166863,3657252.0331785227,4799346.101973192
2025-10-24,2297322.142826621,4494583.464576067,6466743.903364013,2088278.2556214994,3713167.219724091,4895113.870602308
2025-10-27,2304590.797954079,4522684.560376412,6520489.293736807,2096101.9544533289,3741759.351030086,4945224.982407373
2025-10-28,2307565.6347350343,4517852.004522861,6503265.994826984,2097933.9842603477,3733921.726449487,4926018.537283228
2025-10-29,2313578.8188038147,4547351.415383607,6562740.300737408,2103988.2252607713,3760987.5705041816,4977183.490891925
2025-10-30,2311472.9823587453,4529697.910617693,6524260.022528646,2099028.9940612684,3732929.470501092,4925434.884490927
2025-10-31,2309017.4149609306,4513614.331824239,6490271.235729565,2090721.6949961009,3693050.322760183,4856963.203251844
2025-11-03,2308348.246910102,4509460.46008028,6481570.207545154,2087596.9228926054,3678818.9196595447,4833649.127810029
2025-11-04,2305191.685439432,4491711.7523465315,6444961.208766898,2083161.0961244458,3657248.906926221,4791944.570491331
2025-11-05,2304109.8780259094,4486608.340015038,6434773.147333921,2084240.954552715,3662072.928679388,4800286.41971401
2025-11-06,2309708.4618577156,4520890.306343628,6506295.904312349,2094165.5479281817,3711017.1969300546,4887909.307400669
2025-11-07,2307525.4183125906,4511579.159496207,6488061.807791014,2089550.225607509,3692004.1593926195,4856610.32425721
2025-11-10,2311707.350257188,4534740.314474699,6535736.009203027,2087385.990706663,3684844.795780572,4846109.268177185
2025-11-11,2306926.043718171,4515135.00728987,6497654.041035797,2081420.646548013,3661793.8219865034,4806430.961706563
2025-11-12,2308038.1897820206,4515478.848721773,6496390.432113957,2080502.8594654608,3653642.5839698697,4790220.369898237
2025-11-13,2311119.6110613383,4535327.933781101,6538202.872967444,2085175.0506420715,3678038.752537081,4836545.305510418
2025-11-14,2303182.2693288256,4492727.740880659,6450817.579759801,2076415.7841098788,3636634.513142264,4761351.088731501
2025-11-17,2301631.684447882,4479647.816726481,6422411.830435589,2075909.502882782,3630075.4514714577,4749120.191577614
2025-11-18,2302317.97766372,4481563.373224754,6425712.334242373,2075949.0467480496,3628801.4706683266,4743203.9275173135
2025-11-19,2300687.9187332815,4476430.613339513,6416479.629106107,2071979.783112813,3613855.0989761334,4718080.098920414
2025-11-20,2297848.072943715,4460896.008886777,6384647.772931733,2068007.505108714,3595243.0914607863,4684638.948462427
2025-11-21,2287164.266942572,4410445.8955430025,6284093.621780116,2054016.0406633161,3535511.6432356695,4575519.507263971
2025-11-24,2287700.144872841,4412410.056369204,6287776.349160828,2056840.8406123458,3547160.7924522283,4596346.535115151
2025-11-25,2289044.6814911645,4424831.212373788,6314813.374403068,2058814.2760905481,3560562.2478604903,4623592.748506248
2025-11-26,2287417.525990578,4432063.47907969,6335008.261441668,2058001.1425662597,3569034.2316072914,4641482.708434045
2025-11-27,2287859.0046185693,4433528.301127962,6337682.737474042,2057363.2902083695,3565741.5552175464,4635464.362033683
2025-11-28,2290670.188000487,4446177.690328667,6362628.113369271,2061953.6122696097,3584880.1247706604,4670339.773425172
2025-12-01,2292687.866014782,4450100.260206311,6368247.4215135025,2064918.3658238065,3593036.6086023897,4683591.247056514
2025-12-02,2289565.1888194443,4438821.558218155,6347129.502887185,2062127.3513777622,3584023.372932404,4668230.0431323
2025-12-03,2288863.9544568225,4432280.775783853,6332837.558370489,2061781.4093212318,3579983.265751984,4659981.663598389
2025-12-04,2282824.0652596923,4423844.79322793,6323889.4808311695,2057428.515732037,3577891.3367507206,4662002.164316041
2025-12-05,2286687.73030641,4431038.991214203,6333894.238430739,2061540.6823756741,3586448.6831148993,4674373.968325311
2025-12-08,2287550.3025217447,4435579.440047499,6343118.561095435,2063846.2630562664,3596769.043042982,4693307.112381421
2025-12-09,2289146.2759005874,4433410.076784606,6334997.747130308,2065738.9900942738,3596982.8383804425,4690902.622044692
2025-12-10,2289330.2822762337,4434711.84156543,6337758.467693433,2065853.1710179918,3597813.219650182,4692534.629952898
2025-12-11,2289280.089625127,4427979.882950535,6321816.41668616,2065492.0286389103,3590976.5067329737,4678219.934559925
2025-12-12,2290267.7875054176,4437393.870407668,6342398.619758645,2066661.4762973739,3599820.615549043,4695657.194023238
2025-12-15,2284618.59396565,4423555.520041967,6319862.674150438,2060358.904484604,3583347.284655522,4669390.489065354
2025-12-16,2282686.1978163878,4413282.503872138,6298964.866808785,2057679.1848305685,3570951.439369725,4646517.877283231
2025-12-17,2288266.4975029,4432853.29774483,6335253.970803946,2063671.962280521,3590962.918010103,4680894.397376421
2025-12-18,2286815.1731740916,4424411.869392611,6317825.800137065,2062215.9509942243,3583484.6221889076,4666849.259891036
2025-12-19,2289600.8957531783,4433820.632631723,6335087.04848478,2064190.2735816883,3588768.7836568845,4675340.09267522
2025-12-22,2289065.8257517903,4437797.932399581,6345545.379591573,2064872.543555268,3597050.2006027964,4692291.177987727
2025-12-23,2293522.133605108,4443621.811906686,6351188.931999893,2069791.7572425818,3605687.4995921864,4703617.462578732
2025-12-24,2292795.7313843034,4444113.122361373,6353700.329175137,2070193.8582359846,3610692.3420221284,4713889.6347735245
2025-12-25,2293968.8091501305,4447791.817211223,6360298.789789223,2071113.1302913448,3613071.084270791,4717670.052834576
2025-12-26,2279268.3638700037,4421070.382996918,6323785.618224177,2058645.2369184082,3594872.7974972595,4697000.116968878
