date,hs300_pe,hs300_pb,zz500_pe,zz500_pb,kc50_pe,bond_10y_yield,hs300_erp,hs300_pe_quantile,hs300_pb_quantile,zz500_pe_quantile,zz500_pb_quantile
2025-03-20,12.04,1.35,22.74,1.9,,1.8309,6.4747478405315615,0.6025423728813559,0.42203389830508475,0.8101694915254237,0.6436440677966102
2025-03-21,11.89,1.33,22.58,1.89,,1.8458,6.564628931875525,0.5656223539373413,0.3543607112616427,0.8014394580863675,0.6346316680779001
2025-03-24,11.92,1.34,22.65,1.89,,1.8413,6.547961744966443,0.5728196443691786,0.3911939034716342,0.8052497883149873,0.6350550381033023
2025-03-25,11.91,1.34,22.65,1.89,,1.8183,6.57800562552477,0.5690093141405589,0.3916172734970364,0.8056731583403896,0.6354784081287045
2025-03-26,11.87,1.34,22.61,1.88,,1.7943,6.630299831508003,0.5596951735817104,0.3920406435224386,0.8052497883149873,0.6223539373412362
2025-03-27,11.9,1.34,22.61,1.88,,1.8062,6.597161344537813,0.5668924640135479,0.39246401354784083,0.8056731583403896,0.6227773073666384
2025-03-28,11.81,1.33,22.5,1.87,,1.8126,6.65480050804403,0.5359864521591872,0.35478408128704486,0.790008467400508,0.6079593564775614
2025-03-31,11.78,1.31,22.08,1.83,,1.8129,6.676064346349746,0.5287891617273497,0.281541066892464,0.7637595258255715,0.5266723116003387
2025-04-01,11.78,1.32,22.29,1.85,,1.8104,6.678564346349747,0.529212531752752,0.3162574089754445,0.7823878069432684,0.565198983911939
2025-04-02,11.79,1.32,22.32,1.85,,1.7887,6.693064206955047,0.5321761219305673,0.31668077900084673,0.7832345469940728,0.5656223539373413
2025-04-03,11.78,1.31,22.13,1.83,,1.718,6.770964346349746,0.5287891617273497,0.2819644369178662,0.7671464860287892,0.5270956816257409
2025-04-07,11.07,1.24,20.08,1.66,,1.6318,7.401623667570009,0.25656223539373413,0.12955122777307368,0.6824724809483489,0.16045723962743438
2025-04-08,11.29,1.26,20.28,1.68,,1.6633,7.194095925597875,0.35266723116003384,0.18501270110076207,0.6888230313293818,0.20279424216765454
2025-04-09,11.35,1.27,20.75,1.71,,1.6508,7.15977268722467,0.3746824724809483,0.20956816257408975,0.7154953429297206,0.26756985605419137
2025-04-10,11.44,1.28,21.22,1.74,,1.6444,7.096858741258742,0.4038950042337002,0.2260795935647756,0.7451312447078747,0.32557154953429296
2025-04-11,11.46,1.28,21.34,1.75,,1.6568,7.069203490401396,0.4102455546147333,0.22650296359017782,0.7510584250635055,0.34674005080440307
2025-04-14,11.53,1.29,21.56,1.76,,1.6584,7.014626886383347,0.4428450465707028,0.24259102455546147,0.7569856054191363,0.3696020321761219
2025-04-15,11.57,1.3,21.45,1.76,,1.6583,6.984742350907519,0.45596951735817104,0.26248941574936496,0.7527519051651143,0.37002540220152413
2025-04-16,11.64,1.31,21.31,1.74,,1.643,6.94806529209622,0.4792548687552921,0.28831498729889926,0.7497883149872989,0.3259949195596952
2025-04-17,11.64,1.3,21.31,1.74,,1.6522,6.93886529209622,0.4796782387806943,0.2629127857747671,0.7502116850127011,0.3264182895850974
2025-04-18,11.65,1.3,21.32,1.73,,1.6493,6.934390987124463,0.48221845893310755,0.26333615580016934,0.7519051651143099,0.3082133784928027
2025-04-21,11.66,1.3,21.59,1.75,,1.6664,6.909929331046311,0.4847586790855207,0.26375952582557155,0.7620660457239627,0.34970364098221846
2025-04-22,11.71,1.3,21.48,1.74,,1.6509,6.888809649871904,0.5055038103302286,0.26418289585097376,0.7569856054191363,0.327688399661304
2025-04-23,11.68,1.3,21.43,1.74,,1.6611,6.900543835616438,0.49237933954276036,0.264606265876376,0.7552921253175275,0.3281117696867062
2025-04-24,11.7,1.3,21.15,1.72,,1.664,6.883008547008547,0.5025402201524132,0.26502963590177814,0.7417442845046571,0.28831498729889926
2025-04-25,11.64,1.3,21.29,1.72,,1.6606,6.930465292096219,0.48010160880609654,0.26545300592718035,0.7489415749364945,0.2887383573243014
2025-04-27,,,,,,1.6607,,,,,
2025-04-28,11.65,1.3,21.14,1.69,,1.6483,6.935390987124463,0.48389830508474574,0.26610169491525426,0.7423728813559322,0.2266949152542373
2025-04-29,11.63,1.29,21.01,1.69,,1.6241,6.974352278589853,0.47711864406779664,0.24322033898305084,0.7326271186440678,0.2271186440677966
2025-04-30,11.49,1.26,21.01,1.68,,1.6243,7.078920191470845,0.4279661016949153,0.18559322033898304,0.7330508474576272,0.2033898305084746
2025-05-06,11.56,1.27,21.37,1.71,,1.6298,7.020719031141869,0.4533898305084746,0.21101694915254238,0.7601694915254237,0.27076271186440676
2025-05-07,11.67,1.28,21.42,1.72,,1.6418,6.92718029134533,0.4927966101694915,0.2288135593220339,0.7610169491525424,0.29279661016949154
2025-05-08,11.71,1.28,21.49,1.72,,1.6331,6.906609649871904,0.513135593220339,0.22923728813559321,0.7656779661016949,0.29322033898305083
2025-05-09,11.71,1.28,21.36,1.71,,1.6351,6.9046096498719045,0.5135593220338983,0.22966101694915253,0.7597457627118644,0.2711864406779661
2025-05-12,11.8,1.29,21.6,1.73,,1.688,6.78657627118644,0.5491525423728814,0.2478813559322034,0.7728813559322034,0.31652542372881354
2025-05-13,11.83,1.3,21.56,1.73,,1.6704,6.782685376162299,0.5592718035563082,0.27222692633361556,0.7701100762066045,0.31668077900084673
2025-05-14,11.97,1.31,21.63,1.74,,1.6736,6.68061888053467,0.594411515664691,0.3022861981371719,0.7739204064352244,0.33784928027095684
2025-05-15,11.9,1.31,21.38,1.71,,1.6798,6.7235613445378135,0.5808636748518204,0.3027095681625741,0.7612193056731583,0.2713801862828112
2025-05-16,11.83,1.3,21.36,1.71,,1.6793,6.7737853761623,0.5596951735817104,0.2726502963590178,0.7595258255715496,0.2718035563082134
2025-05-19,11.79,1.29,21.4,1.72,,1.6893,6.792464206955047,0.54614733276884,0.2480948348856901,0.7629127857747672,0.29593564775613884
2025-05-20,11.85,1.3,21.49,1.73,,1.7004,6.738418565400844,0.5715495342929721,0.27392040643522436,0.768839966130398,0.3196443691786621
2025-05-21,11.91,1.31,21.52,1.73,,1.71,6.68630562552477,0.5859441151566469,0.3056731583403895,0.7722269263336156,0.32006773920406434
2025-05-22,11.91,1.3,21.32,1.71,,1.7186,6.677705625524769,0.5863674851820491,0.2743437764606266,0.7565622353937341,0.27222692633361556
2025-05-23,11.81,1.3,21.14,1.7,,1.7208,6.746600508044029,0.552497883149873,0.2747671464860288,0.743861134631668,0.2519051651143099
2025-05-26,11.75,1.29,21.19,1.7,,1.7201,6.79053829787234,0.5330228619813717,0.2485182049110923,0.7480948348856901,0.2523285351397121
2025-05-27,11.72,1.29,21.13,1.7,,1.7261,6.8063232081911265,0.5194750211685013,0.2489415749364945,0.7421676545300593,0.2527519051651143
2025-05-28,11.72,1.29,21.13,1.7,,1.6832,6.849223208191126,0.5198983911939035,0.2493649449618967,0.7425910245554614,0.2531752751905165
2025-05-29,11.76,1.29,21.39,1.72,,1.6877,6.815701360544217,0.5393734123624048,0.2497883149872989,0.7671464860287892,0.3005927180355631
2025-05-30,11.73,1.29,21.24,1.71,,1.6712,6.853949190110828,0.5266723116003387,0.2502116850127011,0.7527519051651143,0.2760372565622354
2025-06-03,11.77,1.29,21.33,1.72,,1.6764,6.819776720475786,0.544030482641829,0.2506350550381033,0.7624894157493649,0.3018628281117697
2025-06-04,11.8,1.29,21.48,1.73,,1.6704,6.8041762711864395,0.5550381033022862,0.2510584250635055,0.7743437764606266,0.32726502963590176
2025-06-05,11.83,1.3,21.55,1.74,,1.6741,6.778985376162299,0.5677392040643523,0.28111769686706184,0.781541066892464,0.35012701100762067
2025-06-06,11.83,1.3,21.51,1.74,,1.6547,6.798385376162299,0.5681625740897545,0.281541066892464,0.779424216765453,0.3505503810330229
2025-06-09,11.83,1.3,21.64,1.75,,1.6559,6.797185376162299,0.5685859441151566,0.2819644369178662,0.7883149872988993,0.37552921253175275
2025-06-10,11.79,1.3,21.51,1.74,,1.6569,6.824864206955047,0.5516511430990686,0.2823878069432684,0.7798475867908552,0.35097375105842504
2025-06-11,12.06,1.33,21.62,1.75,,1.642,6.6498739635157555,0.6287044877222693,0.3911939034716342,0.7883149872988993,0.37679932260795934
2025-06-12,12.04,1.33,21.64,1.75,,1.6475,6.658147840531561,0.6265876375952583,0.3916172734970364,0.7904318374259103,0.37722269263336156
2025-06-13,11.99,1.32,21.44,1.74,,1.644,6.696283569641366,0.6147332768839966,0.35309060118543606,0.7722269263336156,0.35139712108382726
2025-06-16,12.07,1.33,21.69,1.77,,1.6432,6.641804142502071,0.6337849280270956,0.392887383573243,0.7933954276037256,0.42929720575783237
2025-06-17,12.07,1.33,21.62,1.77,,1.6364,6.648604142502071,0.6342082980524979,0.3933107535986452,0.7895850973751058,0.4297205757832345
2025-06-18,12.11,1.33,21.59,1.77,,1.6384,6.619238315441785,0.6388653683319221,0.3937341236240474,0.787891617273497,0.43014394580863674
2025-06-19,12.09,1.32,21.34,1.75,,1.6425,6.628798593879239,0.6380186282811177,0.3535139712108383,0.7641828958509738,0.37849280270956814
2025-06-20,12.12,1.33,21.21,1.74,,1.6396,6.61122508250825,0.6422523285351397,0.395004233700254,0.7514817950889077,0.35182049110922947
2025-06-23,12.2,1.33,21.3,1.75,,1.6418,6.554921311475411,0.6519898391193903,0.3954276037256562,0.7582557154953429,0.3797629127857748
2025-06-24,12.31,1.34,21.62,1.77,,1.648,6.475476848090983,0.6735817104149027,0.43522438611346315,0.7933954276037256,0.4331075359864522
2025-06-25,12.45,1.36,21.97,1.8,,1.6544,6.377728514056225,0.6989839119390348,0.49237933954276036,0.8048264182895851,0.5093141405588484
2025-06-26,12.44,1.36,21.88,1.79,,1.6462,6.392385209003216,0.6972904318374259,0.4928027095681626,0.8035563082133785,0.48645215918712953
2025-06-27,12.3,1.34,21.97,1.8,,1.6462,6.483881300813007,0.6710414902624894,0.43564775613886536,0.8060965283657917,0.5105842506350551
2025-06-30,12.34,1.35,22.13,1.82,,1.6469,6.456827714748783,0.6824724809483489,0.46824724809483487,0.8149872988992379,0.5529212531752752
2025-07-01,12.39,1.35,22.22,1.83,,1.6433,6.4277250201775615,0.6913632514817951,0.4686706181202371,0.8238780694326842,0.5757832345469941
2025-07-02,12.4,1.35,22.11,1.82,,1.6396,6.424916129032258,0.6939034716342083,0.4690939881456393,0.8141405588484335,0.5533446232006773
2025-07-03,12.43,1.36,22.2,1.83,,1.6407,6.404352292839904,0.6981371718882303,0.4966130397967824,0.8217612193056731,0.5770533446232007
2025-07-04,12.5,1.36,22.16,1.82,,1.6433,6.3567,0.7074513124470787,0.4970364098221846,0.81922099915326,0.5537679932260796
2025-07-07,12.46,1.36,22.17,1.82,,1.6406,6.3850821829855535,0.70575783234547,0.49745977984758677,0.8204911092294666,0.5541913632514818
2025-07-08,12.53,1.37,22.44,1.85,,1.6444,6.336445969672785,0.709991532599492,0.5245554614733277,0.8433530906011855,0.6193903471634208
2025-07-09,12.54,1.37,22.37,1.84,,1.6446,6.3298816586921856,0.712108382726503,0.5249788314987299,0.838272650296359,0.6011854360711262
2025-07-10,12.6,1.38,22.49,1.85,,1.6616,6.274907936507936,0.7239627434377646,0.5529212531752752,0.8471634208298052,0.6206604572396275
2025-07-11,12.57,1.38,22.63,1.86,,1.6653,6.290149482895783,0.7176121930567316,0.5533446232006773,0.8636748518204911,0.6452159187129551
2025-07-14,12.59,1.38,22.63,1.86,,1.6726,6.270211755361398,0.7218458933107536,0.5537679932260796,0.8640982218458934,0.6456392887383573
2025-07-15,12.58,1.38,22.57,1.86,,1.6557,6.29342559618442,0.7197290431837426,0.5541913632514818,0.8585944115156647,0.6460626587637596
2025-07-16,12.55,1.38,22.56,1.86,,1.6617,6.306427490039841,0.7146486028789162,0.554614733276884,0.857324301439458,0.6464860287891617
2025-07-17,12.57,1.38,22.77,1.88,,1.663,6.292449482895783,0.7188823031329382,0.5550381033022862,0.8806096528365792,0.6837425910245555
2025-07-18,12.64,1.39,22.85,1.88,,1.6652,6.24619240506329,0.7349703640982218,0.584250635055038,0.8890770533446232,0.6841659610499576
2025-07-21,12.7,1.4,23.12,1.91,,1.6774,6.196615748031496,0.7468247248094835,0.6058425063505504,0.9127857747671465,0.7112616426756986
2025-07-22,12.77,1.41,23.37,1.93,,1.6907,6.140153563038371,0.7565622353937341,0.6172734970364098,0.9250635055038103,0.722692633361558
2025-07-23,12.79,1.41,23.31,1.92,,1.7041,6.114508287724787,0.7620660457239627,0.617696867061812,0.9208298052497883,0.7176121930567316
2025-07-24,12.82,1.41,23.64,1.95,,1.7376,6.0627120124805,0.7662997459779848,0.6181202370872142,0.9415749364944962,0.7358171041490262
2025-07-25,12.74,1.4,23.59,1.95,,1.7324,6.116893563579278,0.7527519051651143,0.6062658763759525,0.9398814563928873,0.7362404741744285
2025-07-28,12.75,1.41,23.61,1.95,,1.7146,6.1285372549019606,0.754022015241321,0.6193903471634208,0.9407281964436918,0.7366638441998307
2025-07-29,12.59,1.39,23.71,1.96,,1.7466,6.196211755361398,0.724809483488569,0.5846740050804403,0.9458086367485182,0.745977984758679
2025-07-30,12.63,1.39,23.58,1.95,,1.718,6.19965637371338,0.7349703640982218,0.5850973751058425,0.9394580863674852,0.7370872142252328
2025-07-31,12.44,1.38,23.2,1.92,,1.7044,6.334185209003216,0.7019475021168501,0.5554614733276884,0.9153259949195597,0.7180355630821338
2025-08-01,12.37,1.37,23.17,1.92,,1.7059,6.378174373484237,0.6892464013547841,0.5254022015241321,0.9144792548687553,0.718458933107536
2025-08-04,12.42,1.37,23.32,1.93,,1.7083,6.343229790660226,0.6977138018628282,0.5258255715495342,0.9237933954276037,0.7256562235393734
2025-08-05,12.54,1.39,23.45,1.94,,1.7061,6.268381658692185,0.7150719729043183,0.5880609652836579,0.934801016088061,0.7315834038950042
2025-08-06,12.57,1.39,23.63,1.96,,1.6999,6.255549482895784,0.722692633361558,0.5884843353090601,0.947502116850127,0.7506350550381033
2025-08-07,12.58,1.39,23.57,1.95,,1.6894,6.25972559618442,0.7260795935647756,0.5889077053344624,0.9424216765453006,0.7408975444538527
2025-08-08,12.56,1.38,23.57,1.95,,1.6891,6.272683439490446,0.720575783234547,0.5575783234546994,0.9428450465707028,0.7413209144792549
2025-08-11,12.54,1.39,23.72,1.97,,1.7203,6.254181658692185,0.7154953429297206,0.5901778154106689,0.9546994072819645,0.7603725656223539
2025-08-12,12.62,1.4,23.81,1.98,,1.7271,6.19683026941363,0.7404741744284504,0.6151566469093989,0.9652836579170194,0.7705334462320068
2025-08-13,12.63,1.4,24.11,2.0,,1.7262,6.191456373713381,0.7430143945808637,0.615580016934801,0.9822184589331076,0.7925486875529213
2025-08-14,12.63,1.4,23.81,1.98,,1.7341,6.1835563737133805,0.7428087986463621,0.6154822335025381,0.9648900169204738,0.7703045685279187
2025-08-15,12.65,1.4,24.27,2.02,,1.7465,6.158638339920949,0.7483079526226735,0.6159052453468697,0.9856175972927242,0.8058375634517766
2025-08-18,12.73,1.41,24.56,2.05,,1.7872,6.068259544383347,0.7631133671742809,0.6311336717428088,0.9919627749576988,0.8396785109983079
2025-08-19,12.71,1.41,24.52,2.04,,1.7725,6.095320613690007,0.7601522842639594,0.6315566835871405,0.9898477157360406,0.8269881556683587
2025-08-20,12.83,1.42,24.71,2.06,,1.782,6.01223226812159,0.7825719120135364,0.6404399323181049,0.9932318104906938,0.8544839255499154
2025-08-21,12.89,1.43,24.56,2.06,,1.7667,5.991251900698215,0.7861369399830939,0.6479289940828402,0.9915469146238377,0.8541842772612004
2025-08-22,13.08,1.45,24.95,2.09,,1.7818,5.86345993883792,0.7992392223161454,0.6677937447168216,0.9957734573119188,0.8956043956043956
2025-08-25,13.27,1.47,25.32,2.12,,1.7643,5.771495026375284,0.8148774302620456,0.6885038038884193,0.9991546914623838,0.9239222316145393
2025-08-26,13.21,1.46,25.32,2.12,,1.7598,5.810222710068129,0.8076923076923077,0.6783601014370245,0.9995773457311918,0.9243448858833474
2025-08-27,12.97,1.43,24.87,2.08,,1.7988,5.911300231303006,0.790363482671175,0.6483516483516484,0.9957734573119188,0.8829247675401521
2025-08-28,13.16,1.45,25.3,2.11,,1.8478,5.750984194528875,0.8068469991546915,0.669061707523246,0.9983093829247676,0.9150464919695689
2025-08-29,13.23,1.46,25.23,2.11,,1.8379,5.720678987150416,0.812764158918005,0.6804733727810651,0.9974640743871513,0.915469146238377
2025-09-01,13.23,1.44,25.42,2.13,,1.8257,5.732878987150416,0.8131868131868132,0.658072696534235,1.0,0.9399830938292477
2025-09-02,13.23,1.44,24.94,2.09,,1.8167,5.741878987150416,0.8136094674556213,0.6584953508030431,0.9949281487743026,0.8968723584108199
2025-09-03,13.11,1.43,24.64,2.07,,1.7984,5.829365064836003,0.8026204564666103,0.6487743026204564,0.9923922231614539,0.8685545224006762
2025-09-04,12.98,1.42,24.12,2.02,,1.806,5.898160246533127,0.7920540997464074,0.6403212172442941,0.9822485207100592,0.8055790363482671
2025-09-05,13.1,1.43,24.86,2.09,,1.826,5.807587786259543,0.8030431107354185,0.6500422654268808,0.9932375316990701,0.8989856297548605
2025-09-08,13.11,1.43,25.13,2.11,,1.8514,5.776365064836003,0.8047337278106509,0.650464919695689,0.9957734573119188,0.9192730346576501
2025-09-09,13.03,1.42,24.93,2.09,,1.8641,5.810497083653109,0.7988165680473372,0.6407438715131023,0.9932375316990701,0.8994082840236687
2025-09-10,13.08,1.42,24.92,2.09,,1.8992,5.74605993883792,0.8021978021978022,0.6411665257819104,0.9923922231614539,0.8998309382924767
2025-09-11,13.29,1.45,25.57,2.15,,1.8743,5.650154477050415,0.8262890955198647,0.6762468300929839,1.0,0.9653423499577346
2025-09-12,13.24,1.44,25.57,2.15,,1.867,5.685870090634441,0.8216398985629755,0.6639898562975486,0.9995773457311918,0.9649196956889264
2025-09-15,13.24,1.45,25.51,2.14,,1.8724,5.680470090634441,0.8220625528317836,0.6775147928994083,0.9983093829247676,0.952240067624683
2025-09-16,13.2,1.44,25.68,2.16,,1.8527,5.723057575757576,0.8140321217244294,0.6644125105663568,1.0,0.9767540152155537
2025-09-17,13.26,1.44,25.96,2.18,,1.8349,5.7065781297134235,0.827134404057481,0.6648351648351648,1.0,0.9885883347421809
2025-09-18,13.08,1.42,25.73,2.16,,1.8546,5.790659938837919,0.8026204564666103,0.6415891800507185,0.9991546914623838,0.9754860524091293
2025-09-19,13.08,1.42,25.64,2.15,,1.8789,5.76635993883792,0.8030431107354185,0.6420118343195266,0.9974640743871513,0.963229078613694
2025-09-22,13.09,1.43,25.76,2.16,,1.8647,5.774719404125286,0.8060016906170753,0.6542688081149619,0.9991546914623838,0.9759087066779375
2025-09-23,13.14,1.43,25.64,2.15,,1.877,5.733350076103501,0.812764158918005,0.6546914623837701,0.996196111580727,0.9623837700760778
2025-09-24,13.21,1.44,26.13,2.2,,1.9022,5.66782271006813,0.8191039729501268,0.6686390532544378,1.0,0.9932375316990701
2025-09-25,13.24,1.44,26.16,2.2,,1.884,5.6688700906344405,0.8275570583262891,0.669061707523246,1.0,0.9928148774302621
2025-09-26,13.16,1.43,25.89,2.18,,1.8768,5.721984194528875,0.8157227387996618,0.6551141166525782,0.9974640743871513,0.9864750633981403
2025-09-28,,,,,,1.8781,,,,,
2025-09-29,13.3,1.45,26.27,2.21,,1.887,5.631796992481203,0.8375634517766497,0.6861252115059222,1.0,0.9949238578680203
2025-09-30,13.32,1.45,26.45,2.22,,1.8605,5.6470075075075075,0.8405245346869712,0.6865482233502538,1.0,0.9961928934010152
2025-10-09,13.5,1.47,26.88,2.26,,1.8466,5.560807407407406,0.8595600676818951,0.7115059221658206,1.0,1.0
2025-10-10,13.36,1.45,26.5,2.23,,1.846,5.639029940119761,0.8472927241962775,0.6869712351945855,0.9991539763113367,0.9966159052453468
2025-10-11,,,,,,1.8206,,,,,
2025-10-13,13.3,1.45,26.33,2.21,,1.8383,5.680496992481203,0.8386960203217613,0.6879762912785775,0.9974597798475868,0.9919559695173582
2025-10-14,13.26,1.44,25.76,2.17,,1.8368,5.7046781297134235,0.8348856900931414,0.6714648602878917,0.9919559695173582,0.9784081287044877
2025-10-15,13.4,1.46,26.1,2.2,,1.8449,5.6177865671641785,0.8535139712108383,0.7032176121930568,0.9940728196443692,0.9881456392887383
2025-10-16,13.5,1.47,25.87,2.18,,1.8407,5.5667074074074065,0.8640982218458934,0.7159187129551228,0.9915325994919559,0.9817950889077053
2025-10-17,13.27,1.45,25.14,2.12,,1.8246,5.711195026375283,0.8370025402201524,0.6892464013547841,0.97883149872989,0.9309906858594411
