date,score_valuation,score_macro,score_sentiment,score_trend,score_total,market_state,m1_m2_spread,bond_10y_2y_spread,ma20_slope,ma20_streak,macd_signal
2018-07-25,23.5,13.0,11.0,15.0,62.5,震荡偏强,-2.3,0.4761,0.0372124976742338,4.0,0.5
2018-07-26,23.5,13.0,12.5,15.0,64.0,震荡偏强,-2.3,0.4746,0.4416910457178936,5.0,0.5
2018-07-27,23.5,14.0,12.5,19.0,69.0,震荡偏强,-2.3,0.5349,0.6303305286735753,6.0,0.5
2018-07-30,23.5,14.0,14.5,19.0,71.0,震荡偏强,-2.3,0.5608,0.8185656432202714,7.0,0.5
2018-07-31,23.5,14.0,14.5,19.0,71.0,震荡偏强,-2.3,0.5569,0.8978385898483842,8.0,0.5
2018-08-01,25.0,14.0,11.5,15.0,65.5,震荡偏强,-2.3,0.5557,0.7940482151798918,-1.0,0.5
2018-08-02,25.0,14.0,9.5,9.0,57.5,震荡,-2.3,0.5878,0.6581953169617365,-2.0,-1.0
2018-08-03,25.0,14.0,9.5,11.0,59.5,震荡偏强,-2.3,0.6113,0.5564671470357381,-3.0,-0.5
2018-08-06,25.0,14.0,11.5,9.0,59.5,震荡偏强,-2.3,0.6537,0.1581106489658566,-4.0,-0.5
2018-08-07,25.0,14.0,9.5,6.0,54.5,震荡,-2.3,0.7211,-0.156363274531254,-5.0,-0.5
2018-08-08,25.0,14.0,11.0,6.0,56.0,震荡,-2.3,0.7299,-0.39602555003547,-6.0,-0.5
2018-08-09,25.0,14.0,11.0,4.5,54.5,震荡,-2.3,0.6734,-0.567367838754073,-7.0,-0.5
2018-08-10,25.0,14.0,16.5,4.5,60.0,震荡偏强,-2.3,0.6742,-0.630010642071637,-8.0,-0.5
2018-08-13,25.0,14.0,16.5,4.5,60.0,震荡偏强,-2.3,0.6311,-0.503448766266077,-9.0,-0.5
2018-08-14,25.0,14.0,16.5,6.0,61.5,震荡偏强,-2.3,0.5943,-0.485485271715138,-10.0,-0.5
2018-08-15,25.0,17.0,16.5,4.5,63.0,震荡偏强,-3.4,0.6005,-0.572886235054373,-11.0,-0.5
2018-08-16,25.0,17.0,16.5,4.5,63.0,震荡偏强,-3.4,0.6085,-0.680446783926047,-12.0,-0.5
2018-08-17,25.0,17.0,12.5,4.5,59.0,震荡偏强,-3.4,0.5862,-0.956719167225945,-13.0,-0.5
2018-08-20,25.0,17.0,11.0,4.5,57.5,震荡,-3.4,0.5686,-1.21639198982291,-14.0,-0.5
2018-08-21,25.0,16.0,11.0,3.5,55.5,震荡,-3.4,0.4724,-1.49932759163352,-15.0,-0.5
2018-08-22,25.0,16.0,11.0,2.0,54.0,震荡,-3.4,0.4904,-1.69702876635756,-16.0,-0.5
2018-08-23,25.0,17.0,11.0,8.0,61.0,震荡偏强,-3.4,0.5284,-1.7910490635413,-17.0,1.0
2018-08-24,25.0,17.0,11.0,6.0,59.0,震荡偏强,-3.4,0.573,-1.69836075027753,-18.0,0.5
2018-08-27,25.0,17.0,11.0,10.5,63.5,震荡偏强,-3.4,0.5486,-1.47012009839387,1.0,0.5
2018-08-28,25.0,17.0,11.0,11.5,64.5,震荡偏强,-3.4,0.501,-1.26071169208424,2.0,0.5
2018-08-29,25.0,17.0,12.5,11.5,66.0,震荡偏强,-3.4,0.5017,-0.944813005759276,3.0,0.5
2018-08-30,25.0,17.0,12.5,11.5,66.0,震荡偏强,-3.4,0.5032,-0.64495371250567,4.0,0.5
2018-08-31,25.0,17.0,11.0,11.0,64.0,震荡偏强,-3.4,0.5033,-0.331460921344052,-1.0,0.5
2018-09-03,25.0,16.0,13.0,11.0,65.0,震荡偏强,-3.4,0.499,-0.129233118923826,-2.0,0.5
2018-09-04,25.0,16.0,13.0,14.0,68.0,震荡偏强,-3.4,0.4922,0.0308905298461421,1.0,0.5
2018-09-05,25.0,16.0,13.0,13.0,67.0,震荡偏强,-3.4,0.4965,0.061821982130516,-1.0,0.5
2018-09-06,25.0,16.0,13.0,5.0,59.0,震荡偏强,-3.4,0.4998,-0.133949599623176,-2.0,-1.0
2018-09-07,25.0,17.0,13.0,7.0,62.0,震荡偏强,-3.4,0.5195,-0.338449313536483,-3.0,-0.5
2018-09-10,25.0,17.0,11.5,5.5,59.0,震荡偏强,-3.4,0.534,-0.632297150251463,-4.0,-0.5
2018-09-11,25.0,17.0,13.0,4.5,59.5,震荡偏强,-3.4,0.5391,-0.845550931576549,-5.0,-0.5
2018-09-12,25.0,17.0,13.0,4.5,59.5,震荡偏强,-3.4,0.526,-0.941467217817267,-6.0,-0.5
2018-09-13,25.0,17.0,13.0,4.5,59.5,震荡偏强,-3.4,0.5366,-0.804775591421606,-7.0,-0.5
2018-09-14,25.0,17.0,13.0,4.5,59.5,震荡偏强,-3.4,0.5229,-0.608324597280269,-8.0,-0.5
2018-09-17,25.0,17.0,11.5,6.0,59.5,震荡偏强,-3.4,0.5311,-0.460222564223977,-9.0,-0.5
2018-09-18,25.0,17.0,11.5,6.0,59.5,震荡偏强,-3.4,0.5435,-0.306994127068869,-10.0,-0.5
2018-09-19,25.0,16.0,11.5,14.0,66.5,震荡偏强,-3.4,0.4465,-0.164837612676172,1.0,1.0
2018-09-20,25.0,16.0,13.0,13.0,67.0,震荡偏强,-3.4,0.4483,-0.112928869671182,2.0,0.5
2018-09-21,25.0,16.0,10.5,15.0,66.5,震荡偏强,-3.4,0.4279,0.0059422119884252,3.0,0.5
2018-09-25,25.0,16.0,10.5,15.0,66.5,震荡偏强,-3.4,0.4416,0.0445997175351239,4.0,0.5
2018-09-26,25.0,16.0,13.0,15.0,69.0,震荡偏强,-3.4,0.4326,0.1457877746537577,5.0,0.5
2018-09-27,25.0,16.0,13.0,17.0,71.0,震荡偏强,-3.4,0.4193,0.1680847266020157,6.0,0.5
2018-09-28,25.0,16.0,13.0,17.0,71.0,震荡偏强,-3.4,0.4256,0.3123930797494891,7.0,0.5
2018-10-08,25.0,16.0,9.5,13.0,63.5,震荡偏强,-3.4,0.4725,0.096555207296602,-1.0,0.5
2018-10-09,25.0,16.0,9.5,13.0,63.5,震荡偏强,-3.4,0.4872,0.0802437030983095,-2.0,0.5
2018-10-10,25.0,17.0,8.5,11.0,61.5,震荡偏强,-3.4,0.5013,-0.0713023069267273,-3.0,0.5
2018-10-11,25.0,17.0,5.5,5.0,52.5,震荡,-3.4,0.5095,-0.369759878825673,-4.0,-1.0
2018-10-12,25.0,17.0,5.5,4.5,52.0,震荡,-3.4,0.5452,-0.640635890439407,-5.0,-0.5
2018-10-15,25.0,18.0,5.5,4.5,53.0,震荡,-4.3,0.5478,-0.805829276979718,-6.0,-0.5
2018-10-16,25.0,18.0,5.5,4.5,53.0,震荡,-4.3,0.5252,-0.951758749201928,-7.0,-0.5
2018-10-17,25.0,18.0,5.0,4.5,52.5,震荡,-4.3,0.5182,-1.00043109214966,-8.0,-0.5
2018-10-18,25.0,17.0,5.5,4.5,52.0,震荡,-4.3,0.4946,-0.970309425862996,-9.0,-0.5
2018-10-19,25.0,18.0,5.5,4.5,53.0,震荡,-4.3,0.533,-1.00446261996087,-10.0,-0.5
2018-10-22,25.0,18.0,5.5,6.5,55.0,震荡,-4.3,0.5751,-0.692688619260613,1.0,-0.5
2018-10-23,25.0,18.0,4.5,5.5,53.0,震荡,-4.3,0.5593,-0.542663548599855,-1.0,-0.5
2018-10-24,25.0,18.0,5.5,5.5,54.0,震荡,-4.3,0.555,-0.513528934802837,-2.0,-0.5
2018-10-25,25.0,18.0,8.0,13.0,64.0,震荡偏强,-4.3,0.5572,-0.457548802697132,-3.0,1.0
2018-10-26,25.0,18.0,8.0,9.5,60.5,震荡偏强,-4.3,0.5663,-0.514111687371869,-4.0,0.5
2018-10-29,25.0,18.0,8.0,2.5,53.5,震荡,-4.3,0.5655,-1.12085329476634,-5.0,-1.0
2018-10-30,25.0,18.0,8.0,4.5,55.5,震荡,-4.3,0.5831,-1.49669912278059,-6.0,-0.5
2018-10-31,25.0,17.0,6.5,3.0,51.5,震荡,-4.3,0.5671,-1.78851726636079,-7.0,-0.5
2018-11-01,25.0,17.0,8.0,9.0,59.0,震荡偏强,-4.3,0.5537,-1.98073695510833,-8.0,1.0
2018-11-02,25.0,17.0,5.5,9.0,56.5,震荡,-4.3,0.602,-1.97766226681011,1.0,0.5
2018-11-05,25.0,17.0,9.0,11.5,62.5,震荡偏强,-4.3,0.5943,-1.48246335740621,2.0,0.5
2018-11-06,25.0,17.0,9.0,11.5,62.5,震荡偏强,-4.3,0.5974,-1.13384236377824,3.0,0.5
2018-11-07,25.0,17.0,10.5,11.5,64.0,震荡偏强,-4.3,0.6006,-0.819105284996363,4.0,0.5
2018-11-08,25.0,17.0,10.5,13.0,65.5,震荡偏强,-4.3,0.6363,-0.299258025205548,5.0,0.5
2018-11-09,25.0,17.0,10.5,11.0,63.5,震荡偏强,-4.3,0.6515,-0.0834853591416582,-1.0,0.5
2018-11-12,25.0,17.0,10.5,14.0,66.5,震荡偏强,-4.3,0.6856,0.0695937272853833,1.0,0.5
2018-11-13,25.0,17.0,10.5,15.0,67.5,震荡偏强,-4.3,0.6948,0.3513279267009284,2.0,0.5
2018-11-14,25.0,17.0,11.5,17.0,70.5,震荡偏强,-4.3,0.6886,0.5934488208496975,3.0,0.5
2018-11-15,25.0,12.0,11.5,17.0,65.5,震荡偏强,-5.3,0.6864,0.7472962728018231,4.0,0.5
2018-11-16,25.0,12.0,11.5,17.0,65.5,震荡偏强,-5.3,0.649,0.950052608776394,5.0,0.5
2018-11-19,25.0,12.0,13.5,19.0,69.5,震荡偏强,-5.3,0.6596,0.8206348715729561,6.0,0.5
2018-11-20,25.0,12.0,13.5,19.0,69.5,震荡偏强,-5.3,0.6494,0.6678079550887634,7.0,0.5
2018-11-21,25.0,12.0,13.5,19.0,69.5,震荡偏强,-5.3,0.6621,0.5914881163260269,8.0,0.5
2018-11-22,25.0,12.0,13.5,17.0,67.5,震荡偏强,-5.3,0.6887,0.3025370108729079,9.0,0.5
2018-11-23,25.0,12.0,12.5,7.0,56.5,震荡,-5.3,0.6771,0.0413843842923122,-1.0,-1.0
2018-11-26,25.0,12.0,12.5,9.0,58.5,震荡偏强,-5.3,0.6978,0.1379585204715168,-2.0,-0.5
2018-11-27,25.0,12.0,11.0,9.0,57.0,震荡,-5.3,0.6989,0.1118396862360426,-3.0,-0.5
2018-11-28,25.0,12.0,11.0,9.0,57.0,震荡,-5.3,0.6919,0.1056580659979943,-4.0,-0.5
2018-11-29,25.0,12.0,11.0,8.0,56.0,震荡,-5.3,0.6707,0.0535881065025314,-5.0,-0.5
2018-11-30,25.0,12.0,13.0,6.0,56.0,震荡,-5.3,0.6585,-0.0750739248341362,-6.0,-0.5
2018-12-03,25.0,12.0,13.0,14.0,64.0,震荡偏强,-5.3,0.6302,-0.165322148575636,1.0,1.0
2018-12-04,25.0,12.0,13.0,13.0,63.0,震荡偏强,-5.3,0.6091,-0.154564235978262,2.0,0.5
2018-12-05,25.0,12.0,14.5,13.0,64.5,震荡偏强,-5.3,0.6216,-0.142258390185695,3.0,0.5
2018-12-06,25.0,12.0,14.5,11.0,62.5,震荡偏强,-5.3,0.6405,-0.143845259227511,-1.0,0.5
2018-12-07,25.0,12.0,14.5,13.0,64.5,震荡偏强,-5.3,0.6577,0.0628641521005723,-2.0,0.5
2018-12-10,25.0,12.0,14.5,5.0,56.5,震荡,-5.3,0.6159,-0.0260660237047423,-3.0,-1.0
2018-12-11,25.0,12.0,14.5,7.0,58.5,震荡偏强,-5.3,0.6284,-0.186990374593832,-4.0,-0.5
2018-12-12,25.0,12.0,14.5,6.0,57.5,震荡,-5.3,0.6388,-0.287985784531482,-5.0,-0.5
2018-12-13,25.0,12.0,14.5,14.0,65.5,震荡偏强,-5.3,0.6957,-0.272780212707284,1.0,1.0
2018-12-14,25.0,12.0,13.0,5.0,55.0,震荡,-5.3,0.6923,-0.412191048252393,-1.0,-1.0
2018-12-17,25.0,12.0,13.0,5.5,55.5,震荡,-5.3,0.6971,-0.513787920615919,-2.0,-0.5
2018-12-18,25.0,12.0,14.5,5.5,57.0,震荡,-5.3,0.6903,-0.532846042811938,-3.0,-0.5
2018-12-19,25.0,11.0,13.0,5.5,54.5,震荡,-5.3,0.483,-0.685173520962315,-4.0,-0.5
2018-12-20,25.0,11.0,13.0,4.5,53.5,震荡,-5.3,0.4812,-0.877435613743918,-5.0,-0.5
2018-12-21,25.0,12.0,14.5,4.5,56.0,震荡,-5.3,0.5066,-0.897033481043834,-6.0,-0.5
2018-12-24,25.0,12.0,12.0,4.5,53.5,震荡,-5.3,0.5125,-0.850971988838716,-7.0,-0.5
2018-12-25,25.0,11.0,10.5,4.5,51.0,震荡,-5.3,0.4701,-0.879969123890409,-8.0,-0.5
2018-12-26,25.0,11.0,12.0,4.5,52.5,震荡,-5.3,0.4993,-0.954413971259301,-9.0,-0.5
2018-12-27,25.0,12.0,13.0,4.5,54.5,震荡,-5.3,0.5054,-0.96891713820634,-10.0,-0.5
2018-12-28,25.0,12.0,13.0,4.5,54.5,震荡,-5.3,0.5091,-1.09456752938252,-11.0,-0.5
2019-01-02,25.0,11.0,13.0,4.5,53.5,震荡,-5.3,0.5567,-1.4195755267045,-12.0,-0.5
2019-01-03,25.0,11.0,13.0,3.0,52.0,震荡,-5.3,0.5177,-1.72883731796588,-13.0,-0.5
2019-01-04,25.0,11.0,11.5,3.0,50.5,震荡,-5.3,0.5444,-1.79603310947993,-14.0,-0.5
2019-01-07,25.0,11.0,11.5,2.0,49.5,震荡,-5.3,0.5835,-1.77676894176581,-15.0,-0.5
2019-01-08,25.0,11.0,12.0,8.0,56.0,震荡,-5.3,0.5989,-1.70632927288711,-16.0,1.0
2019-01-09,25.0,11.0,13.0,10.5,59.5,震荡偏强,-5.3,0.5685,-1.3564240875682,1.0,0.5
2019-01-10,25.0,11.0,13.0,11.5,60.5,震荡偏强,-5.3,0.5616,-1.01117362707028,2.0,0.5
2019-01-11,25.0,11.0,14.5,11.5,62.0,震荡偏强,-5.3,0.5308,-0.788804071246831,3.0,0.5
2019-01-14,25.0,11.0,14.5,11.5,62.0,震荡偏强,-5.3,0.5436,-0.822376284962939,4.0,0.5
2019-01-15,25.0,16.0,14.5,11.5,67.0,震荡偏强,-6.6,0.5432,-0.681923439321589,5.0,0.5
2019-01-16,25.0,16.0,13.0,13.5,67.5,震荡偏强,-6.6,0.5533,-0.713120782833935,6.0,0.5
2019-01-17,25.0,16.0,13.0,13.5,67.5,震荡偏强,-6.6,0.5859,-0.691675873000619,7.0,0.5
2019-01-18,25.0,16.0,13.0,13.5,67.5,震荡偏强,-6.6,0.5931,-0.549820466786341,8.0,0.5
2019-01-21,25.0,16.0,13.0,15.0,69.0,震荡偏强,-6.6,0.5412,-0.212119751241387,9.0,0.5
2019-01-22,25.0,16.0,13.0,15.0,69.0,震荡偏强,-6.6,0.5713,-0.0611030712333033,10.0,0.5
2019-01-23,25.0,16.0,13.0,17.0,71.0,震荡偏强,-6.6,0.5691,0.1545993300695669,11.0,0.5
2019-01-24,25.0,16.0,14.5,17.0,72.5,震荡偏强,-6.6,0.5881,0.4030632809350982,12.0,0.5
2019-01-25,25.0,16.0,13.0,19.0,73.0,震荡偏强,-6.6,0.604,0.5770377653487219,13.0,0.5
2019-01-28,25.0,15.0,14.5,19.0,73.5,震荡偏强,-6.6,0.4962,0.6908546306584922,14.0,0.5
2019-01-29,25.0,15.0,14.5,19.0,73.5,震荡偏强,-6.6,0.4906,0.8173510104260479,15.0,0.5
2019-01-30,25.0,16.0,14.5,21.0,76.5,上行,-6.6,0.5052,1.0017365577566322,16.0,0.5
2019-01-31,25.0,16.0,13.5,21.0,75.5,上行,-6.6,0.5075,1.164191087916496,17.0,0.5
2019-02-01,25.0,16.0,13.5,21.0,75.5,上行,-6.6,0.5208,1.2211734162406456,18.0,0.5
2019-02-11,25.0,16.0,13.5,21.0,75.5,上行,-6.6,0.5103,1.3242491123692506,19.0,0.5
2019-02-12,25.0,16.0,14.5,21.0,76.5,上行,-6.6,0.5205,1.4538780721353328,20.0,0.5
2019-02-13,25.0,16.0,16.0,23.0,80.0,上行,-6.6,0.5258,1.6222239910849263,21.0,0.5
2019-02-14,25.0,16.0,17.0,23.0,81.0,上行,-6.6,0.5211,1.742857142857141,22.0,0.5
2019-02-15,25.0,16.0,18.5,23.0,82.5,上行,-8.0,0.5264,1.7764126597108916,23.0,0.5
2019-02-18,25.0,16.0,18.5,23.0,82.5,上行,-8.0,0.5553,1.9540991886858,24.0,0.5
2019-02-19,25.0,16.0,18.5,23.0,82.5,上行,-8.0,0.5724,1.985181922574757,25.0,0.5
2019-02-20,25.0,16.0,18.5,23.0,82.5,上行,-8.0,0.6253,2.0490647617257234,26.0,0.5
2019-02-21,25.0,16.0,18.5,23.0,82.5,上行,-8.0,0.603,2.131111735155551,27.0,0.5
2019-02-22,22.0,16.0,18.5,23.0,79.5,上行,-8.0,0.6195,2.39721232674268,28.0,0.5
2019-02-25,20.5,16.0,18.0,23.0,77.5,上行,-8.0,0.6217,2.823879118157038,29.0,0.5
2019-02-26,20.5,16.0,16.0,26.0,78.5,上行,-8.0,0.615,3.285363935033073,30.0,0.5
2019-02-27,20.5,16.0,16.0,28.0,80.5,上行,-8.0,0.5906,3.6167142550121385,31.0,0.5
2019-02-28,20.5,16.0,16.0,28.0,80.5,上行,-8.0,0.5696,3.876939997555896,32.0,0.5
2019-03-01,17.0,16.0,16.0,28.0,77.0,上行,-8.0,0.5835,4.151981040350036,33.0,0.5
2019-03-04,17.0,16.0,14.5,28.0,75.5,上行,-8.0,0.6219,4.124006263550956,34.0,0.5
2019-03-05,17.0,16.0,14.5,28.0,75.5,上行,-8.0,0.6097,4.193360512521856,35.0,0.5
2019-03-06,17.0,16.0,14.5,28.0,75.5,上行,-8.0,0.5964,4.349758511363294,36.0,0.5
2019-03-07,17.0,16.0,16.0,28.0,77.0,上行,-8.0,0.5513,4.445457486544537,37.0,0.5
2019-03-08,20.5,16.0,16.0,28.0,80.5,上行,-8.0,0.5362,4.192132094461528,38.0,0.5
2019-03-11,20.5,16.0,16.0,22.0,74.5,震荡偏强,-8.0,0.525,3.8840286313353953,39.0,-1.0
2019-03-12,20.5,16.0,14.5,24.0,75.0,上行,-8.0,0.5201,3.555918648148931,40.0,-0.5
2019-03-13,20.5,16.0,14.5,24.0,75.0,上行,-8.0,0.5128,3.0354658261635006,41.0,-0.5
2019-03-14,20.5,16.0,13.0,21.0,70.5,震荡偏强,-8.0,0.5077,2.585005279831023,42.0,-0.5
2019-03-15,20.5,10.0,13.0,21.0,64.5,震荡偏强,-6.4,0.4926,2.553513180551866,43.0,-0.5
2019-03-18,17.0,11.0,11.5,21.0,60.5,震荡偏强,-6.4,0.5058,2.5417240851324565,44.0,-0.5
2019-03-19,17.0,11.0,11.5,21.0,60.5,震荡偏强,-6.4,0.5189,2.5023528760449736,45.0,-0.5
2019-03-20,17.0,11.0,11.5,21.0,60.5,震荡偏强,-6.4,0.536,2.5795072479744103,46.0,-0.5
2019-03-21,17.0,11.0,13.0,21.0,62.0,震荡偏强,-6.4,0.5293,2.7078958564938875,47.0,-0.5
2019-03-22,17.0,11.0,11.5,21.0,60.5,震荡偏强,-6.4,0.5101,2.56910791072282,48.0,-0.5
2019-03-25,20.5,10.0,12.5,13.0,56.0,震荡,-6.4,0.4602,1.939810227103033,-1.0,-0.5
2019-03-26,20.5,10.0,12.5,11.0,54.0,震荡,-6.4,0.4735,1.405617067242762,-2.0,-0.5
2019-03-27,20.5,10.0,11.0,11.0,52.5,震荡,-6.4,0.4847,0.9591102036430266,-3.0,-0.5
2019-03-28,20.5,10.0,9.5,11.0,51.0,震荡,-6.4,0.4709,0.5051179944944788,-4.0,-0.5
2019-03-29,17.0,10.0,11.0,10.0,48.0,震荡,-6.4,0.4831,0.274165857034483,1.0,-0.5
2019-04-01,17.0,11.0,11.0,13.0,52.0,震荡,-6.4,0.5599,0.5845850644508458,2.0,-0.5
2019-04-02,17.0,11.0,12.5,19.0,59.5,震荡偏强,-6.4,0.5794,0.7816140930214094,3.0,1.0
2019-04-03,15.0,11.0,12.5,17.0,55.5,震荡,-6.4,0.6425,0.9446765480720696,4.0,0.5
2019-04-04,15.0,11.0,12.5,17.0,55.5,震荡,-6.4,0.6541,1.229856937722695,5.0,0.5
2019-04-08,15.0,11.0,12.5,21.0,59.5,震荡偏强,-6.4,0.5402,1.551570816134216,6.0,0.5
2019-04-09,15.0,11.0,12.5,21.0,59.5,震荡偏强,-6.4,0.5343,1.7568014827563594,7.0,0.5
2019-04-10,15.0,10.0,12.5,21.0,58.5,震荡偏强,-6.4,0.3906,1.988426170595064,8.0,0.5
2019-04-11,17.0,10.0,12.5,21.0,60.5,震荡偏强,-6.4,0.3748,2.1194706595666046,9.0,0.5
2019-04-12,17.0,10.0,11.0,21.0,59.0,震荡偏强,-6.4,0.4338,2.1474447377753374,10.0,0.5
2019-04-15,17.0,16.0,9.5,15.0,57.5,震荡,-4.0,0.4461,1.936951066499374,11.0,-1.0
2019-04-16,15.0,16.0,9.5,17.0,57.5,震荡,-4.0,0.4505,1.7681038744763038,12.0,-0.5
2019-04-17,15.0,16.0,9.5,17.0,57.5,震荡,-4.0,0.4541,1.6491132615651674,13.0,-0.5
2019-04-18,15.0,16.0,11.0,17.0,59.0,震荡偏强,-4.0,0.4469,1.585006969900365,14.0,-0.5
2019-04-19,15.0,16.0,11.0,17.0,59.0,震荡偏强,-4.0,0.4652,1.5789744381010904,15.0,-0.5
2019-04-22,15.0,16.0,12.5,19.0,62.5,震荡偏强,-4.0,0.4757,1.53088699130702,16.0,-0.5
2019-04-23,17.0,16.0,9.5,19.0,61.5,震荡偏强,-4.0,0.4452,1.5890873294895331,17.0,-0.5
2019-04-24,17.0,16.0,8.5,19.0,60.5,震荡偏强,-4.0,0.4891,1.6809828460734575,18.0,-0.5
2019-04-25,17.0,16.0,7.5,13.0,53.5,震荡,-4.0,0.4774,1.6352409026224537,-1.0,-0.5
2019-04-26,17.0,16.0,8.5,11.0,52.5,震荡,-4.0,0.4653,1.4594936708860926,-2.0,-0.5
2019-04-29,17.0,17.0,7.0,11.0,52.0,震荡,-4.0,0.5045,1.2501894226397852,-3.0,-0.5
2019-04-30,19.0,17.0,8.0,11.0,55.0,震荡,-4.0,0.4951,0.8066545857243621,-4.0,-0.5
2019-05-06,20.5,17.0,6.0,8.0,51.5,震荡,-4.0,0.4948,0.0388544212571381,-5.0,-0.5
2019-05-07,20.5,17.0,5.0,4.5,47.0,震荡,-4.0,0.4612,-0.603817929517062,-6.0,-0.5
2019-05-08,23.5,17.0,5.0,4.5,50.0,震荡,-4.0,0.437,-1.30749940738336,-7.0,-0.5
2019-05-09,23.5,17.0,5.0,3.0,48.5,震荡,-4.0,0.4437,-1.87333183666341,-8.0,-0.5
2019-05-10,20.5,17.0,6.5,3.0,47.0,震荡,-4.0,0.4166,-2.20835153860558,-9.0,-0.5
2019-05-13,23.5,17.0,6.5,3.0,50.0,震荡,-4.0,0.4057,-2.37295780294676,-10.0,-0.5
2019-05-14,23.5,17.0,3.5,3.0,47.0,震荡,-4.0,0.4125,-2.4500679176938,-11.0,-0.5
2019-05-15,20.5,12.5,4.0,3.0,40.0,下行,-5.6,0.3761,-2.29441881044183,-12.0,-0.5
2019-05-16,20.5,12.5,5.5,3.0,41.5,下行,-5.6,0.3629,-2.05018048706085,-13.0,-0.5
2019-05-17,23.5,12.5,3.5,3.0,42.5,震荡,-5.6,0.36,-2.1752450980392,-14.0,-0.5
2019-05-20,23.5,12.5,3.5,2.0,41.5,下行,-5.6,0.3652,-2.2471189137856,-15.0,-0.5
2019-05-21,20.5,12.5,5.0,2.0,40.0,下行,-5.6,0.3829,-2.31820526044352,-16.0,-0.5
2019-05-22,23.5,12.5,3.5,2.0,41.5,下行,-5.6,0.4154,-2.59541984732822,-17.0,-0.5
2019-05-23,25.0,12.5,5.5,2.0,45.0,震荡,-5.6,0.4322,-2.87037878099737,-18.0,-0.5
2019-05-24,25.0,12.5,5.5,2.0,45.0,震荡,-5.6,0.4568,-2.87216828478966,-19.0,-0.5
2019-05-27,23.5,12.5,5.0,2.0,43.0,震荡,-5.6,0.4662,-2.78714996520984,-20.0,-0.5
2019-05-28,20.5,12.5,5.5,2.0,40.5,下行,-5.6,0.4503,-2.63588606425384,-21.0,-0.5
2019-05-29,20.5,12.5,7.0,8.0,48.0,震荡,-5.6,0.4639,-2.31921789490463,-22.0,1.0
2019-05-30,23.5,12.5,7.0,6.0,49.0,震荡,-5.6,0.4677,-2.08013252995952,-23.0,0.5
2019-05-31,23.5,11.5,7.5,6.0,48.5,震荡,-5.6,0.4596,-1.88228023269873,-24.0,0.5
2019-06-03,25.0,11.5,8.0,7.5,52.0,震荡,-5.6,0.4527,-1.41934961106309,-25.0,0.5
2019-06-04,25.0,11.5,8.0,7.5,52.0,震荡,-5.6,0.4278,-1.17670982173116,-26.0,0.5
2019-06-05,25.0,11.5,8.0,7.5,52.0,震荡,-5.6,0.4226,-0.953248660556459,-27.0,0.5
2019-06-06,25.0,11.5,8.0,7.5,52.0,震荡,-5.6,0.4365,-0.676726607907876,-28.0,0.5
2019-06-10,25.0,11.5,8.0,9.0,53.5,震荡,-5.6,0.4324,-0.462823497192938,-29.0,0.5
2019-06-11,20.5,11.5,9.0,12.0,53.0,震荡,-5.6,0.4526,-0.315081441703079,1.0,0.5
2019-06-12,20.5,11.5,12.0,13.0,57.0,震荡,-5.6,0.3403,-0.0891669067314392,2.0,0.5
2019-06-13,20.5,11.5,12.0,13.0,57.0,震荡,-5.6,0.3244,-0.0343232148495644,3.0,0.5
2019-06-14,22.0,11.5,12.0,13.0,58.5,震荡偏强,-5.6,0.3236,-0.0631885491359644,4.0,0.5
2019-06-17,20.5,11.5,13.0,15.0,60.0,震荡偏强,-5.6,0.3348,0.1196830462774466,5.0,0.5
2019-06-18,20.5,11.5,13.0,17.0,62.0,震荡偏强,-5.6,0.351,0.119559690519056,6.0,0.5
2019-06-19,20.5,11.5,14.5,17.0,63.5,震荡偏强,-5.6,0.3624,0.1455404217926209,7.0,0.5
2019-06-20,17.0,11.5,14.5,17.0,60.0,震荡偏强,-5.6,0.3819,0.4491017964071636,8.0,0.5
2019-06-21,17.0,11.5,14.5,19.0,62.0,震荡偏强,-5.6,0.3823,0.8975698262590799,9.0,0.5
2019-06-24,17.0,11.5,14.5,19.0,62.0,震荡偏强,-5.6,0.3823,1.2256282718916287,10.0,0.5
2019-06-25,19.0,11.5,15.5,19.0,65.0,震荡偏强,-5.6,0.3718,1.373980838389111,11.0,0.5
2019-06-26,19.0,11.5,15.5,19.0,65.0,震荡偏强,-5.6,0.3868,1.4875647810469448,12.0,0.5
2019-06-27,17.0,11.5,15.5,19.0,63.0,震荡偏强,-5.6,0.3979,1.4930474849259807,13.0,0.5
2019-06-28,19.0,11.5,12.0,19.0,61.5,震荡偏强,-5.6,0.377,1.4099856957972818,14.0,0.5
2019-07-01,17.0,11.5,12.0,19.0,59.5,震荡偏强,-5.6,0.3673,1.48090836285648,15.0,0.5
2019-07-02,17.0,11.5,14.5,23.0,66.0,震荡偏强,-5.6,0.3373,1.6613634824994807,16.0,0.5
2019-07-03,17.0,11.5,15.5,23.0,67.0,震荡偏强,-5.6,0.3495,1.8629344933331429,17.0,0.5
2019-07-04,17.0,11.5,15.5,23.0,67.0,震荡偏强,-5.6,0.3359,1.9843461626544223,18.0,0.5
2019-07-05,17.0,11.5,15.5,23.0,67.0,震荡偏强,-5.6,0.3503,2.172219236969356,19.0,0.5
2019-07-08,20.5,11.5,14.5,23.0,69.5,震荡偏强,-5.6,0.3484,2.022417805837181,20.0,0.5
